"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","6.129927162838969E-4","6512","MAP2K4","false","MAP2K4"
"0.0","0.003837855800828844","1511","FLNC","true","FLNC"
"0.0","0.009348549040472838","97","PML","true","PML"
"0.0","0.0026873843376923686","2912","APP","false","APP"
"0.0","0.004083419586446402","1238","RBBP8","true","RBBP8"
"0.0","0.0025661109066562942","3073","ZDHHC17","false","ZDHHC17"
"0.0","0.012981575064378912","53","MAPK8","true","MAPK8"
"0.0","0.011816997948565474","59","AKT1","true","AKT1"
"0.0","0.007376027027710114","205","MAPK1","true","MAPK1"
"0.0","0.0035583141378711164","1922","MAPK14","true","MAPK14"
"0.0","0.0041391778490148775","1181","MAP3K3","true","MAP3K3"
"0.0","0.004683037074435869","829","MAPK10","true","MAPK10"
"0.0","0.004021874623623535","1300","ITCH","true","ITCH"
"0.0","8.756813655941078E-4","5562","NBR1","false","NBR1"
"0.0","8.94388009789563E-4","5501","MAPK9","false","MAPK9"
"0.0","0.0012987847795255935","4705","VASP","false","VASP"
"0.0","1.576746914419172E-4","11333","TNFAIP8L1","false","TNFAIP8L1"
"0.0","0.005356496155685148","607","JUN","true","JUN"
"0.0","0.004112725594917192","1211","MAP2K7","true","MAP2K7"
"0.0","0.004065835280362075","1258","MAP3K1","true","MAP3K1"
"0.0","0.019737884744086286","41","MAP3K5","true","MAP3K5"
"0.0","0.0131260006779934","51","MAP3K7","true","MAP3K7"
"0.0","0.00377896750114742","1597","FBP2","true","FBP2"
"0.0","0.0014820102261910034","4458","GEMIN5","false","GEMIN5"
"0.0","8.941408797759757E-4","5502","STX17","false","STX17"
"0.0","0.0018321744502736248","4094","FLNB","false","FLNB"
"0.0","0.004229324731716739","1081","MAP3K4","true","MAP3K4"
"0.0","0.002765234781435739","2786","ALDOB","false","ALDOB"
"0.0","0.002850202327003754","2632","CYLC2","false","CYLC2"
"0.0","5.555634521584421E-5","14909","KTI12","false","KTI12"
"0.0","0.002864736368362143","2605","SRSF9","false","SRSF9"
"0.0","0.004748801467860286","798","SIAH2","true","SIAH2"
"0.0","3.213303315395419E-4","8582","MYOZ1","false","MYOZ1"
"0.0","0.0020388813062152695","3912","SF3A3","false","SF3A3"
"0.0","0.0017890111516206057","4134","SAP30BP","false","SAP30BP"
"0.0","0.001507604940128199","4419","PSMD13","false","PSMD13"
"0.0","0.005339109974398644","613","PSMD12","true","PSMD12"
"0.0","0.0022000046289285774","3678","PSMD3","false","PSMD3"
"0.0","0.004523337599510145","902","ANKRD28","true","ANKRD28"
"0.0","0.001441559553172262","4505","NUP133","false","NUP133"
"0.0","0.017420321826602775","42","IKBKB","true","IKBKB"
"0.0","0.003609744931800487","1861","RPS6KA2","true","RPS6KA2"
"0.0","8.848136911150929E-4","5541","ANK3","false","ANK3"
"0.0","0.0035376528762095447","1955","ARFGEF2","true","ARFGEF2"
"0.0","0.002544503069105326","3106","NUP88","false","NUP88"
"0.0","3.3612686670734226E-5","16209","SGCD","false","SGCD"
"0.0","1.3213867420656058E-4","12025","SGCG","false","SGCG"
"0.0","9.814778063705516E-4","5280","TRIM54","false","TRIM54"
"0.0","0.004119135251192552","1200","AP3S1","true","AP3S1"
"0.0","0.0014205157304028747","4529","TXNL1","false","TXNL1"
"0.0","2.707996539356736E-4","9269","SYNPO2","false","SYNPO2"
"0.0","2.919687426363908E-4","8969","DOCK6","false","DOCK6"
"0.0","7.173146339497422E-4","6036","HIST2H2BF","false","HIST2H2BF"
"0.0","7.617689221754304E-5","13981","XIRP1","false","XIRP1"
"0.0","2.54949343885362E-4","9484","MYPN","false","MYPN"
"0.0","7.33289631343257E-4","5978","ACTN2","false","ACTN2"
"0.0","0.003901219067322826","1429","TTN","true","TTN"
"0.0","4.3405422287464296E-4","7565","NEB","false","NEB"
"0.0","4.721160950316621E-4","7296","ACTN3","false","ACTN3"
"0.0","0.003095386133192613","2355","TRIP6","false","TRIP6"
"0.0","4.1611018633998877E-4","7692","NEBL","false","NEBL"
"0.0","1.5476088052787356E-4","11408","ANKRD23","false","ANKRD23"
"0.0","0.003742058605825234","1658","HOMER1","true","HOMER1"
"0.0","6.474158172750546E-4","6352","HOMER3","false","HOMER3"
"0.0","0.0027276242572271503","2846","MTA2","false","MTA2"
"0.0","1.3462243374362293E-4","11946","ANKRD1","false","ANKRD1"
"0.0","8.420139634426079E-4","5650","SSFA2","false","SSFA2"
"0.0","1.6587076285612526E-4","11163","HOMER2","false","HOMER2"
