"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","1.0645638628983418E-5","18834","AIRN","false","AIRN"
"0.0","3.736571150440724E-7","19537","OR51B2","false","OR51B2"
"0.0","5.585799185748655E-5","15513","FECD3","false","FECD3"
"0.0","1.878631615906501E-5","17789","LCN1P1","false","LCN1P1"
"0.0","2.6777471750315537E-5","17173","MIR302A","false","MIR302A"
"0.0","1.05150543407832E-5","18844","ACTA2-AS1","false","ACTA2-AS1"
"0.0","2.6777471750315537E-5","17172","MIR378A","false","MIR378A"
"0.0","1.3012349439071973E-5","18645","LIPI","false","LIPI"
"0.0","4.76382338877149E-5","15897","USP17L18","false","USP17L18"
"0.0","2.0301795191449472E-5","17635","GPER1","false","GPER1"
"0.0","1.137103687514051E-5","18772","SPATA31D3","false","SPATA31D3"
"0.0","7.641165329836808E-7","19483","HMX2","false","HMX2"
"0.0","1.7100507583097657E-6","19358","TMEM158","false","TMEM158"
"0.0","2.6099713072408993E-5","17214","TAS2R20","false","TAS2R20"
"0.0","1.9086524619635606E-5","17771","ZNF682","false","ZNF682"
"0.0","1.3073172064075924E-5","18639","OPN5","false","OPN5"
"0.0","6.549738778341473E-6","19136","MAS1L","false","MAS1L"
"0.0","9.075298227522777E-7","19459","RPSAP52","false","RPSAP52"
"0.0","1.9086524619635606E-5","17770","ZNF527","false","ZNF527"
"0.0","8.903821178516575E-6","19032","SLC35E2B","false","SLC35E2B"
"0.0","3.7407965860000807E-7","19535","S100A5","false","S100A5"
"0.0","9.386155188466023E-7","19455","OR3A1","false","OR3A1"
"0.0","1.4790026093357647E-6","19373","TMEM151A","false","TMEM151A"
"0.0","5.97949703677358E-8","19599","GPR65","false","GPR65"
"0.0","1.1647588961422435E-5","18753","ADAMTS14","false","ADAMTS14"
"0.0","1.2786022546618761E-5","18658","GPR83","false","GPR83"
"0.0","1.2369027861329753E-4","13157","COX7B2","false","COX7B2"
"0.0","2.963976177330083E-6","19261","FAM181A","false","FAM181A"
"0.0","7.901647127201874E-5","14546","GLYATL1","false","GLYATL1"
"0.0","0.003080715525559032","3357","MRGPRX4","false","MRGPRX4"
"0.0","1.6163873503480798E-5","18288","EPHX3","false","EPHX3"
"0.0","2.276978930418311E-5","17464","SGPP2","false","SGPP2"
"0.0","1.9086524619635606E-5","17769","ZNF799","false","ZNF799"
"0.0","2.2718548507748138E-5","17473","CALHM2","false","CALHM2"
"0.0","3.027476562836265E-5","16882","PRSS27","false","PRSS27"
"0.0","5.4400670487397334E-5","15575","TMEM204","false","TMEM204"
"0.0","9.628763771186845E-5","13957","ERVMER34-1","false","ERVMER34-1"
"0.0","2.1377097273030077E-5","17559","FCGR1C","false","FCGR1C"
"0.0","1.7201712443490897E-5","18164","REG3G","false","REG3G"
"0.0","5.018033765388073E-4","7849","FIBIN","false","FIBIN"
"0.0","9.960124151230862E-8","19591","RBMY1B","false","RBMY1B"
"0.0","1.202812236478672E-4","13249","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","7.634944480033411E-5","14646","ST8SIA2","false","ST8SIA2"
"0.0","3.7619975920393845E-4","8933","TRGV3","false","TRGV3"
"0.0","1.4224567025580715E-4","12664","PLD5","false","PLD5"
"0.0","0.003052955819461219","3381","FFAR1","false","FFAR1"
"0.0","0.0042402866344223465","1905","ST8SIA6","true","ST8SIA6"
"0.0","1.0230474903081062E-5","18868","OR10G2","false","OR10G2"
"0.0","2.7164966435227834E-5","17114","LOC100509457","false","LOC100509457"
"0.0","1.0603124604547651E-6","19437","OR6A2","false","OR6A2"
"0.0","4.462754052370613E-9","19616","PRIMA1","false","PRIMA1"
"0.0","3.704021512563843E-8","19603","OR4A15","false","OR4A15"
"0.0","7.114462439001463E-6","19113","XKRY2","false","XKRY2"
"0.0","2.6412285061316914E-7","19557","OR6N1","false","OR6N1"
"0.0","1.9868463785052114E-8","19608","NKX6-2","false","NKX6-2"
"0.0","7.591375567864547E-6","19098","OR51V1","false","OR51V1"
"0.0","2.76337945520637E-6","19267","DHRS4L1","false","DHRS4L1"
"0.0","8.203548864934226E-7","19472","PMS2P5","false","PMS2P5"
"0.0","4.2167098976505084E-5","16173","PRM3","false","PRM3"
"0.0","4.259908246515073E-5","16141","BPIFB6","false","BPIFB6"
"0.0","7.689262245994312E-8","19596","POTEH","false","POTEH"
"0.0","6.745503772677192E-6","19124","SCP2D1","false","SCP2D1"
"0.0","2.3024937250591834E-6","19298","APOL5","false","APOL5"
"0.0","1.06761242324857E-5","18830","OR7E24","false","OR7E24"
"0.0","3.4178773050708226E-6","19239","GAS8-AS1","false","GAS8-AS1"
"0.0","1.066439273545971E-5","18831","HOXA6","false","HOXA6"
"0.0","1.1960063290953659E-5","18730","OR4K3","false","OR4K3"
"0.0","6.300598117620493E-6","19146","TAS2R39","false","TAS2R39"
"0.0","1.2331588360752057E-5","18690","LOC283788","false","LOC283788"
"0.0","2.29716199007413E-5","17453","ATP5L2","false","ATP5L2"
"0.0","1.0434478484678603E-5","18854","HSD17B1P1","false","HSD17B1P1"
"0.0","2.799367074586698E-6","19266","PGA3","false","PGA3"
"0.0","8.19111987956777E-6","19073","RPEL1","false","RPEL1"
"0.0","9.686535135508908E-5","13930","ACTRT2","false","ACTRT2"
"0.0","2.6538330843076488E-6","19277","IL17D","false","IL17D"
"0.0","1.3495540024969241E-6","19394","GCNT4","false","GCNT4"
"0.0","1.0457958298075015E-7","19590","VNN3","false","VNN3"
"0.0","7.13135516778938E-6","19112","PRR25","false","PRR25"
"0.0","8.432243071323401E-7","19468","OR2A2","false","OR2A2"
"0.0","1.5964292552918744E-5","18301","TMEM178A","false","TMEM178A"
"0.0","1.4608555489222317E-8","19613","OR2T12","false","OR2T12"
"0.0","8.110026368601191E-7","19475","FAM92B","false","FAM92B"
"0.0","9.451733866805192E-6","18991","PAGE2B","false","PAGE2B"
"0.0","4.75336793354772E-5","15903","VEPH1","false","VEPH1"
"0.0","2.612965531844468E-5","17213","TMEM132E","false","TMEM132E"
"0.0","1.2511865146367755E-5","18681","OR14J1","false","OR14J1"
"0.0","6.025968399238074E-6","19152","CATSPER2","false","CATSPER2"
"0.0","1.0129379918628786E-5","18888","GOLGA6L6","false","GOLGA6L6"
"0.0","1.1822044833841304E-5","18739","RTP1","false","RTP1"
"0.0","2.1411059460594416E-5","17554","OVOS2","false","OVOS2"
"0.0","1.1800145831216329E-6","19416","OR1N1","false","OR1N1"
"0.0","4.022212525005906E-5","16285","TMEM116","false","TMEM116"
"0.0","1.427457668307298E-4","12651","GPAT2","false","GPAT2"
"0.0","1.0893077261217086E-6","19431","LOC146880","false","LOC146880"
"0.0","1.3352747987173265E-5","18628","TAS2R38","false","TAS2R38"
"0.0","4.991708595660853E-6","19183","ALG1L","false","ALG1L"
"0.0","2.0311849258867717E-7","19568","SPDYE3","false","SPDYE3"
"0.0","1.1364888011785251E-5","18773","DUX4L8","false","DUX4L8"
"0.0","2.3024937250591834E-6","19297","OR13A1","false","OR13A1"
"0.0","1.717503933876011E-5","18166","OR11G2","false","OR11G2"
"0.0","5.571047106281183E-7","19513","C8orf22","false","C8orf22"
"0.0","1.0752686377326286E-6","19435","CPT1C","false","CPT1C"
"0.0","2.7963722671907474E-5","17067","CLLU1OS","false","CLLU1OS"
"0.0","5.2746267027696016E-5","15657","HES3","false","HES3"
"0.0","7.591375567864547E-6","19097","IL19","false","IL19"
"0.0","1.9311865315508965E-6","19337","FUNDC2P2","false","FUNDC2P2"
"0.0","2.6969138514954998E-5","17128","ZNF321P","false","ZNF321P"
"0.0","1.2214990310816177E-5","18695","ADAM29","false","ADAM29"
"0.0","1.5950833563108865E-5","18302","F8A2","false","F8A2"
"0.0","2.1051845202103146E-7","19566","ARL9","false","ARL9"
"0.0","1.5941980961424065E-5","18304","CPXCR1","false","CPXCR1"
"0.0","3.1440491265276754E-5","16799","OR52N4","false","OR52N4"
"0.0","3.2747454695426703E-7","19547","ARSD","false","ARSD"
"0.0","9.073458852789115E-7","19460","PRY","false","PRY"
"0.0","6.621797611397185E-6","19133","UGT1A3","false","UGT1A3"
"0.0","4.1108214553034905E-5","16240","OR5M8","false","OR5M8"
"0.0","3.0030232395519802E-5","16901","HCRT","false","HCRT"
"0.0","3.7558617466815805E-5","16429","ARMS2","false","ARMS2"
"0.0","2.308855056605731E-5","17438","ASAH2","false","ASAH2"
"0.0","1.4541879495390164E-6","19381","PCDHB9","false","PCDHB9"
"0.0","6.868355941565353E-6","19119","UGT1A8","false","UGT1A8"
"0.0","8.896725982145964E-4","6019","BTNL2","false","BTNL2"
"0.0","5.280237516784707E-6","19178","PMS2P3","false","PMS2P3"
