"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","1.5414181796400235E-5","18378","AIRN","false","AIRN"
"0.0","2.9526962190368185E-7","19545","OR51B2","false","OR51B2"
"0.0","5.062807652530381E-5","15624","FECD3","false","FECD3"
"0.0","2.6405135467573725E-5","17107","LCN1P1","false","LCN1P1"
"0.0","2.1911897341326408E-5","17444","MIR302A","false","MIR302A"
"0.0","1.022696780060961E-5","18883","ACTA2-AS1","false","ACTA2-AS1"
"0.0","2.1911897341326408E-5","17443","MIR378A","false","MIR378A"
"0.0","1.2788921899630605E-5","18659","LIPI","false","LIPI"
"0.0","3.93022034013912E-5","16237","USP17L18","false","USP17L18"
"0.0","2.0311039559130303E-5","17577","GPER1","false","GPER1"
"0.0","1.1300020342523978E-5","18769","SPATA31D3","false","SPATA31D3"
"0.0","6.515612881879905E-7","19487","HMX2","false","HMX2"
"0.0","2.1236135279573098E-6","19287","TMEM158","false","TMEM158"
"0.0","3.4062109451190726E-5","16546","TAS2R20","false","TAS2R20"
"0.0","2.0845608138045318E-5","17525","ZNF682","false","ZNF682"
"0.0","1.313309030530263E-5","18633","OPN5","false","OPN5"
"0.0","6.021881380792529E-6","19129","MAS1L","false","MAS1L"
"0.0","9.492766535547747E-7","19436","RPSAP52","false","RPSAP52"
"0.0","2.0845608138045318E-5","17524","ZNF527","false","ZNF527"
"0.0","8.94214696684568E-6","18989","SLC35E2B","false","SLC35E2B"
"0.0","4.1108018456732936E-7","19524","S100A5","false","S100A5"
"0.0","7.853283602342844E-7","19463","OR3A1","false","OR3A1"
"0.0","8.865512113661379E-6","18997","TMEM151A","false","TMEM151A"
"0.0","2.6567930651470802E-8","19608","GPR65","false","GPR65"
"0.0","1.2503280006630159E-5","18678","ADAMTS14","false","ADAMTS14"
"0.0","1.2806289389095619E-5","18657","GPR83","false","GPR83"
"0.0","7.872137929439242E-5","14360","COX7B2","false","COX7B2"
"0.0","2.327806941759146E-6","19270","FAM181A","false","FAM181A"
"0.0","5.3496408553375976E-5","15475","GLYATL1","false","GLYATL1"
"0.0","0.0030887676205236113","2976","MRGPRX4","false","MRGPRX4"
"0.0","2.105458865211097E-5","17504","EPHX3","false","EPHX3"
"0.0","1.7471155951354582E-5","18037","SGPP2","false","SGPP2"
"0.0","2.0845608138045318E-5","17523","ZNF799","false","ZNF799"
"0.0","2.838273280043759E-5","16981","CALHM2","false","CALHM2"
"0.0","3.5962872462652693E-5","16416","PRSS27","false","PRSS27"
"0.0","5.156212670715895E-5","15578","TMEM204","false","TMEM204"
"0.0","8.644952118315303E-5","14082","ERVMER34-1","false","ERVMER34-1"
"0.0","2.1407858489074005E-5","17477","FCGR1C","false","FCGR1C"
"0.0","9.781173109479439E-6","18913","REG3G","false","REG3G"
"0.0","6.071200536008711E-4","6686","FIBIN","false","FIBIN"
"0.0","8.560484964228465E-8","19592","RBMY1B","false","RBMY1B"
"0.0","9.488031352036046E-5","13808","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","1.0485269369006626E-4","13495","ST8SIA2","false","ST8SIA2"
"0.0","4.4708872351934757E-4","7900","TRGV3","false","TRGV3"
"0.0","1.3973499848510536E-4","12477","PLD5","false","PLD5"
"0.0","0.0029447415855233614","3218","FFAR1","false","FFAR1"
"0.0","0.004240634580499054","1680","ST8SIA6","false","ST8SIA6"
"0.0","1.0229744949697782E-5","18882","OR10G2","false","OR10G2"
"0.0","2.7682908297324506E-5","17031","LOC100509457","false","LOC100509457"
"0.0","1.0735135902727104E-6","19424","OR6A2","false","OR6A2"
"0.0","4.204323678944919E-9","19615","PRIMA1","false","PRIMA1"
"0.0","3.642897078787464E-8","19606","OR4A15","false","OR4A15"
"0.0","1.1391266524655749E-5","18763","XKRY2","false","XKRY2"
"0.0","2.6473804875879666E-7","19554","OR6N1","false","OR6N1"
"0.0","1.9353293868835677E-8","19609","NKX6-2","false","NKX6-2"
"0.0","7.542262808183942E-6","19081","OR51V1","false","OR51V1"
"0.0","2.3353368192915184E-6","19269","DHRS4L1","false","DHRS4L1"
"0.0","5.411478828861939E-7","19509","PMS2P5","false","PMS2P5"
"0.0","3.522406255640091E-5","16474","PRM3","false","PRM3"
"0.0","4.620531501666523E-5","15837","BPIFB6","false","BPIFB6"
"0.0","1.0328437846379544E-7","19590","POTEH","false","POTEH"
"0.0","8.620964384488425E-6","19013","SCP2D1","false","SCP2D1"
"0.0","2.1306246826307604E-6","19285","APOL5","false","APOL5"
"0.0","1.8609855681201182E-5","17847","OR7E24","false","OR7E24"
"0.0","3.2230766101619537E-6","19215","GAS8-AS1","false","GAS8-AS1"
"0.0","1.0419150889701654E-5","18848","HOXA6","false","HOXA6"
"0.0","1.1745694514081232E-5","18729","OR4K3","false","OR4K3"
"0.0","6.06952232696755E-6","19128","TAS2R39","false","TAS2R39"
"0.0","1.6070582912113605E-5","18163","LOC283788","false","LOC283788"
"0.0","8.917796578990198E-6","18991","ATP5L2","false","ATP5L2"
"0.0","1.0517499997748296E-5","18838","HSD17B1P1","false","HSD17B1P1"
"0.0","1.950886866284993E-6","19307","PGA3","false","PGA3"
"0.0","1.613747997909433E-5","18159","RPEL1","false","RPEL1"
"0.0","7.790993106141421E-5","14396","ACTRT2","false","ACTRT2"
"0.0","2.4201562965949907E-6","19259","IL17D","false","IL17D"
"0.0","1.2481738712441345E-6","19395","GCNT4","false","GCNT4"
"0.0","1.1755383788548409E-7","19589","VNN3","false","VNN3"
"0.0","7.151083010818847E-6","19096","PRR25","false","PRR25"
"0.0","8.963109528737777E-7","19443","OR2A2","false","OR2A2"
"0.0","1.600536114053163E-5","18168","TMEM178A","false","TMEM178A"
"0.0","1.4653463769437365E-8","19612","OR2T12","false","OR2T12"
"0.0","7.129436634350456E-7","19473","FAM92B","false","FAM92B"
"0.0","8.724823830301866E-6","19008","PAGE2B","false","PAGE2B"
"0.0","4.5102005824296445E-5","15897","VEPH1","false","VEPH1"
"0.0","2.1544597849355378E-5","17467","TMEM132E","false","TMEM132E"
