"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","2.2854594270451118E-5","17650","AIRN","false","AIRN"
"0.0","3.047878470129145E-7","19552","OR51B2","false","OR51B2"
"0.0","5.83506786469833E-5","15604","FECD3","false","FECD3"
"0.0","1.0959798731423488E-5","18825","LCN1P1","false","LCN1P1"
"0.0","1.9989657744946366E-5","18250","MIR302A","false","MIR302A"
"0.0","1.124708873068246E-5","18811","ACTA2-AS1","false","ACTA2-AS1"
"0.0","1.9989657744946366E-5","18249","MIR378A","false","MIR378A"
"0.0","1.3492297874584867E-5","18672","LIPI","false","LIPI"
"0.0","3.908942096368803E-5","16572","USP17L18","false","USP17L18"
"0.0","2.392407357336411E-5","17563","GPER1","false","GPER1"
"0.0","1.1485733881673645E-5","18797","SPATA31D3","false","SPATA31D3"
"0.0","8.348765947080254E-7","19482","HMX2","false","HMX2"
"0.0","2.306896659624692E-6","19321","TMEM158","false","TMEM158"
"0.0","3.0079076503900194E-5","17056","TAS2R20","false","TAS2R20"
"0.0","2.4527641244493205E-5","17525","ZNF682","false","ZNF682"
"0.0","1.3389086047872348E-5","18676","OPN5","false","OPN5"
"0.0","7.065078514366882E-6","19062","MAS1L","false","MAS1L"
"0.0","1.1792226020283984E-6","19439","RPSAP52","false","RPSAP52"
"0.0","2.4527641244493205E-5","17524","ZNF527","false","ZNF527"
"0.0","8.975360043792103E-6","18952","SLC35E2B","false","SLC35E2B"
"0.0","3.745816030281327E-7","19539","S100A5","false","S100A5"
"0.0","9.496696175994435E-7","19459","OR3A1","false","OR3A1"
"0.0","9.252048114314445E-6","18937","TMEM151A","false","TMEM151A"
"0.0","6.118923192464206E-8","19600","GPR65","false","GPR65"
"0.0","5.742879807169905E-6","19193","ADAMTS14","false","ADAMTS14"
"0.0","1.2949533568957207E-5","18697","GPR83","false","GPR83"
"0.0","1.0646707217596607E-4","13918","COX7B2","false","COX7B2"
"0.0","3.2834870634593995E-6","19262","FAM181A","false","FAM181A"
"0.0","8.514789795845479E-5","14609","GLYATL1","false","GLYATL1"
"0.0","0.003071353771552184","3520","MRGPRX4","false","MRGPRX4"
"0.0","1.3938217001761217E-5","18649","EPHX3","false","EPHX3"
"0.0","1.4215258922409131E-5","18607","SGPP2","false","SGPP2"
"0.0","2.4527641244493205E-5","17523","ZNF799","false","ZNF799"
"0.0","2.921421732498861E-5","17135","CALHM2","false","CALHM2"
"0.0","2.80034956225834E-5","17206","PRSS27","false","PRSS27"
"0.0","5.900948369693727E-5","15575","TMEM204","false","TMEM204"
"0.0","8.516820611746536E-5","14607","ERVMER34-1","false","ERVMER34-1"
"0.0","1.0349180809805776E-5","18854","FCGR1C","false","FCGR1C"
"0.0","8.521941428045734E-6","18989","REG3G","false","REG3G"
"0.0","7.178293272712237E-4","7162","FIBIN","false","FIBIN"
"0.0","8.94261353326584E-8","19595","RBMY1B","false","RBMY1B"
"0.0","1.427884804872981E-4","12958","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","1.0643812826107228E-4","13920","ST8SIA2","false","ST8SIA2"
"0.0","5.428667257301511E-4","8099","TRGV3","false","TRGV3"
"0.0","1.4704273660317508E-4","12852","PLD5","false","PLD5"
"0.0","0.0029082470918971523","3773","FFAR1","false","FFAR1"
"0.0","0.0042299674596228565","2166","ST8SIA6","false","ST8SIA6"
"0.0","2.0017453076529556E-6","19353","OR10G2","false","OR10G2"
"0.0","1.97928014315201E-5","18262","LOC100509457","false","LOC100509457"
"0.0","1.3549743111439325E-6","19414","OR6A2","false","OR6A2"
"0.0","5.275956720677932E-9","19615","PRIMA1","false","PRIMA1"
"0.0","5.109542692736775E-8","19603","OR4A15","false","OR4A15"
"0.0","7.171752603681091E-6","19058","XKRY2","false","XKRY2"
"0.0","2.45700453083513E-7","19562","OR6N1","false","OR6N1"
"0.0","6.1159030172703596E-9","19614","NKX6-2","false","NKX6-2"
"0.0","7.896638039328257E-6","19023","OR51V1","false","OR51V1"
"0.0","2.966056535205319E-6","19280","DHRS4L1","false","DHRS4L1"
"0.0","8.837178867538917E-7","19474","PMS2P5","false","PMS2P5"
"0.0","2.9572089823486455E-5","17098","PRM3","false","PRM3"
"0.0","5.094952861158365E-5","15957","BPIFB6","false","BPIFB6"
"0.0","1.1687739985526822E-7","19590","POTEH","false","POTEH"
"0.0","1.3488513293225212E-5","18674","SCP2D1","false","SCP2D1"
"0.0","2.740306669111081E-6","19293","APOL5","false","APOL5"
"0.0","1.9171928660594943E-5","18292","OR7E24","false","OR7E24"
"0.0","3.993021201378866E-6","19241","GAS8-AS1","false","GAS8-AS1"
"0.0","1.1058133965358668E-5","18820","HOXA6","false","HOXA6"
"0.0","1.2243054204423496E-5","18729","OR4K3","false","OR4K3"
"0.0","6.540882810762261E-6","19167","TAS2R39","false","TAS2R39"
"0.0","2.1581677890543892E-5","17889","LOC283788","false","LOC283788"
"0.0","2.3404891117955313E-5","17617","ATP5L2","false","ATP5L2"
"0.0","1.0480085783540623E-5","18844","HSD17B1P1","false","HSD17B1P1"
"0.0","3.0548617785101864E-6","19273","PGA3","false","PGA3"
"0.0","1.6916044101325245E-5","18413","RPEL1","false","RPEL1"
"0.0","1.228847671106826E-4","13480","ACTRT2","false","ACTRT2"
"0.0","2.9680941634744275E-6","19278","IL17D","false","IL17D"
"0.0","1.4166068355411954E-6","19408","GCNT4","false","GCNT4"
"0.0","1.4480247827317145E-7","19584","VNN3","false","VNN3"
"0.0","7.312562635073955E-6","19050","PRR25","false","PRR25"
"0.0","1.0460791897038147E-6","19450","OR2A2","false","OR2A2"
"0.0","1.653267434576581E-5","18432","TMEM178A","false","TMEM178A"
"0.0","1.5448719080588754E-8","19611","OR2T12","false","OR2T12"
