"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","2.7847384877401684E-5","18068","AIRN","false","AIRN"
"0.0","2.964733998341726E-7","19554","OR51B2","false","OR51B2"
"0.0","3.8910854289404935E-5","17070","FECD3","false","FECD3"
"0.0","3.960701582695726E-6","19241","LCN1P1","false","LCN1P1"
"0.0","2.8135894670074435E-5","18048","MIR302A","false","MIR302A"
"0.0","3.54778226695491E-5","17232","ACTA2-AS1","false","ACTA2-AS1"
"0.0","2.8135894670074435E-5","18047","MIR378A","false","MIR378A"
"0.0","4.092447352702423E-6","19237","LIPI","false","LIPI"
"0.0","3.9115024026655584E-5","17061","USP17L18","false","USP17L18"
"0.0","3.679235347291281E-5","17162","GPER1","false","GPER1"
"0.0","1.0245338332371287E-6","19445","SPATA31D3","false","SPATA31D3"
"0.0","7.829573342725345E-7","19487","HMX2","false","HMX2"
"0.0","1.0937559366176404E-6","19438","TMEM158","false","TMEM158"
"0.0","2.0191276253545183E-5","18446","TAS2R20","false","TAS2R20"
"0.0","5.0239448456466086E-5","16426","ZNF682","false","ZNF682"
"0.0","1.275040919924134E-5","18844","OPN5","false","OPN5"
"0.0","1.0576334920944872E-5","18990","MAS1L","false","MAS1L"
"0.0","1.1659136461029457E-5","18900","RPSAP52","false","RPSAP52"
"0.0","5.0239448456466086E-5","16425","ZNF527","false","ZNF527"
"0.0","6.796203025798438E-7","19502","SLC35E2B","false","SLC35E2B"
"0.0","4.2379510658430636E-7","19531","S100A5","false","S100A5"
"0.0","1.0530295829249537E-6","19442","OR3A1","false","OR3A1"
"0.0","0.0033496701282745276","4234","TMEM151A","false","TMEM151A"
"0.0","6.821904540101414E-8","19600","GPR65","false","GPR65"
"0.0","3.4888429757343104E-5","17446","ADAMTS14","false","ADAMTS14"
"0.0","1.0657508183186563E-5","18976","GPR83","false","GPR83"
"0.0","1.1033542989752367E-4","14223","COX7B2","false","COX7B2"
"0.0","1.1892545453670013E-5","18887","FAM181A","false","FAM181A"
"0.0","5.037389303624016E-5","16415","GLYATL1","false","GLYATL1"
"0.0","3.2377588556401917E-5","17692","MRGPRX4","false","MRGPRX4"
"0.0","2.618482751926494E-6","19314","EPHX3","false","EPHX3"
"0.0","1.1392134967821892E-5","18916","SGPP2","false","SGPP2"
"0.0","5.0239448456466086E-5","16424","ZNF799","false","ZNF799"
"0.0","4.98813486991661E-6","19199","CALHM2","false","CALHM2"
"0.0","3.176563232769226E-6","19275","PRSS27","false","PRSS27"
"0.0","7.577842773609E-5","15385","TMEM204","false","TMEM204"
"0.0","8.606794576451617E-5","15029","ERVMER34-1","false","ERVMER34-1"
"0.0","2.65136419440161E-7","19561","FCGR1C","false","FCGR1C"
"0.0","9.624985706089053E-7","19455","REG3G","false","REG3G"
"0.0","0.0041401249193374345","3053","FIBIN","false","FIBIN"
"0.0","2.4160538091974916E-7","19565","RBMY1B","false","RBMY1B"
"0.0","2.083063544287544E-4","12001","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","5.0200357522490346E-5","16429","ST8SIA2","false","ST8SIA2"
"0.0","0.0038692121940322633","3472","TRGV3","false","TRGV3"
"0.0","1.8662129628987744E-4","12380","PLD5","false","PLD5"
"0.0","0.003216148049594596","4393","FFAR1","false","FFAR1"
"0.0","1.058935048431925E-5","18984","ST8SIA6","false","ST8SIA6"
"0.0","1.6891257159121076E-6","19373","OR10G2","false","OR10G2"
"0.0","1.8985151117405853E-5","18562","LOC100509457","false","LOC100509457"
"0.0","1.5886795439051476E-6","19382","OR6A2","false","OR6A2"
"0.0","3.0234894670176086E-8","19607","PRIMA1","false","PRIMA1"
"0.0","8.134953815836898E-8","19599","OR4A15","false","OR4A15"
"0.0","2.9421593836464477E-5","17960","XKRY2","false","XKRY2"
"0.0","1.6155081388452154E-7","19580","OR6N1","false","OR6N1"
"0.0","4.978252156211373E-8","19603","NKX6-2","false","NKX6-2"
"0.0","2.030490227746897E-5","18440","OR51V1","false","OR51V1"
"0.0","9.11486031108123E-6","19090","DHRS4L1","false","DHRS4L1"
"0.0","8.539761952251696E-7","19474","PMS2P5","false","PMS2P5"
"0.0","3.0935393809173274E-5","17806","PRM3","false","PRM3"
"0.0","3.00659372818742E-5","17882","BPIFB6","false","BPIFB6"
"0.0","1.4461525310376087E-7","19583","POTEH","false","POTEH"
"0.0","8.967647825047955E-6","19098","SCP2D1","false","SCP2D1"
"0.0","3.3022133279031655E-6","19267","APOL5","false","APOL5"
"0.0","1.1341357973736744E-5","18923","OR7E24","false","OR7E24"
"0.0","2.141159679644702E-5","18383","GAS8-AS1","false","GAS8-AS1"
"0.0","2.7555438231051265E-6","19301","HOXA6","false","HOXA6"
"0.0","1.23772858935891E-5","18857","OR4K3","false","OR4K3"
"0.0","8.296277812053632E-6","19130","TAS2R39","false","TAS2R39"
"0.0","1.3089439111272947E-5","18831","LOC283788","false","LOC283788"
"0.0","2.989403434293324E-5","17894","ATP5L2","false","ATP5L2"
"0.0","5.75689551859536E-6","19185","HSD17B1P1","false","HSD17B1P1"
"0.0","1.117991185886966E-5","18948","PGA3","false","PGA3"
"0.0","2.685891105801879E-5","18158","RPEL1","false","RPEL1"
"0.0","1.4722223865508064E-4","13276","ACTRT2","false","ACTRT2"
"0.0","3.6075706473056213E-6","19254","IL17D","false","IL17D"
