"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","1.5481518289073236E-5","17492","AIRN","false","AIRN"
"0.0","3.007886462617967E-7","19505","OR51B2","false","OR51B2"
"0.0","2.0069763395790118E-5","17041","FECD3","false","FECD3"
"0.0","1.3363810443238098E-6","19179","LCN1P1","false","LCN1P1"
"0.0","1.9713917439202057E-6","19065","MIR302A","false","MIR302A"
"0.0","9.602752185358166E-6","18317","ACTA2-AS1","false","ACTA2-AS1"
"0.0","1.9713917439202057E-6","19064","MIR378A","false","MIR378A"
"0.0","1.9059751198525369E-6","19071","LIPI","false","LIPI"
"0.0","1.6258862713973264E-5","17392","USP17L18","false","USP17L18"
"0.0","1.9219843333059104E-5","17107","GPER1","false","GPER1"
"0.0","3.989064328863737E-7","19458","SPATA31D3","false","SPATA31D3"
"0.0","5.192405657630326E-7","19410","HMX2","false","HMX2"
"0.0","7.654449631169034E-7","19340","TMEM158","false","TMEM158"
"0.0","2.618838461825763E-5","16209","TAS2R20","false","TAS2R20"
"0.0","1.6178805674972172E-5","17402","ZNF682","false","ZNF682"
"0.0","1.2752447498598368E-6","19193","OPN5","false","OPN5"
"0.0","2.1958505094067164E-6","18985","MAS1L","false","MAS1L"
"0.0","6.067256925648351E-7","19383","RPSAP52","false","RPSAP52"
"0.0","1.6178805674972172E-5","17401","ZNF527","false","ZNF527"
"0.0","9.938238946876922E-6","18274","SLC35E2B","false","SLC35E2B"
"0.0","2.2525689616035634E-7","19520","S100A5","false","S100A5"
"0.0","3.654470452735486E-7","19479","OR3A1","false","OR3A1"
"0.0","7.413382039647527E-7","19346","TMEM151A","false","TMEM151A"
"0.0","2.4529406456712755E-8","19603","GPR65","false","GPR65"
"0.0","1.6188784980946633E-5","17399","ADAMTS14","false","ADAMTS14"
"0.0","1.1031721686730097E-6","19245","GPR83","false","GPR83"
"0.0","3.522395254056868E-5","15450","COX7B2","false","COX7B2"
"0.0","2.0551986569319095E-6","19013","FAM181A","false","FAM181A"
"0.0","2.529776478327889E-5","16322","GLYATL1","false","GLYATL1"
"0.0","3.695322635412395E-5","15290","MRGPRX4","false","MRGPRX4"
"0.0","1.0418882634388112E-6","19255","EPHX3","false","EPHX3"
"0.0","9.746352314731811E-6","18296","SGPP2","false","SGPP2"
"0.0","1.6178805674972172E-5","17400","ZNF799","false","ZNF799"
"0.0","2.274963394221408E-6","18973","CALHM2","false","CALHM2"
"0.0","1.2909770313762762E-6","19187","PRSS27","false","PRSS27"
"0.0","3.9260612663866105E-5","15102","TMEM204","false","TMEM204"
"0.0","6.448069291508632E-5","13446","ERVMER34-1","false","ERVMER34-1"
"0.0","3.014022078393824E-7","19504","FCGR1C","false","FCGR1C"
"0.0","4.074755719098639E-7","19455","REG3G","false","REG3G"
"0.0","1.6313828688112157E-4","9551","FIBIN","false","FIBIN"
"0.0","4.011537814930913E-8","19596","RBMY1B","false","RBMY1B"
"0.0","9.290202364114105E-5","12022","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","2.401338092473015E-5","16493","ST8SIA2","false","ST8SIA2"
"0.0","1.0927779979507157E-4","11316","TRGV3","false","TRGV3"
"0.0","9.431276924872119E-5","11943","PLD5","false","PLD5"
"0.0","0.005166753004225762","448","FFAR1","true","FFAR1"
"0.0","1.0985759731379772E-5","18164","ST8SIA6","false","ST8SIA6"
"0.0","2.644588748745782E-5","16193","OR10G2","false","OR10G2"
"0.0","1.6846890630205705E-5","17327","LOC100509457","false","LOC100509457"
"0.0","4.5106110253123624E-7","19436","OR6A2","false","OR6A2"
"0.0","3.069471787770543E-9","19613","PRIMA1","false","PRIMA1"
"0.0","3.433566280774176E-8","19600","OR4A15","false","OR4A15"
"0.0","2.0168014067208577E-5","17030","XKRY2","false","XKRY2"
"0.0","1.7909335105876442E-7","19536","OR6N1","false","OR6N1"
"0.0","1.1328934531442876E-8","19606","NKX6-2","false","NKX6-2"
"0.0","8.00346466908289E-7","19326","OR51V1","false","OR51V1"
"0.0","1.3532121237293232E-5","17753","DHRS4L1","false","DHRS4L1"
"0.0","3.5399957238692116E-7","19483","PMS2P5","false","PMS2P5"
"0.0","1.4609822083492834E-5","17571","PRM3","false","PRM3"
"0.0","1.4164428846817761E-5","17671","BPIFB6","false","BPIFB6"
"0.0","9.610849626472871E-8","19570","POTEH","false","POTEH"
"0.0","1.0606594977758646E-6","19253","SCP2D1","false","SCP2D1"
"0.0","1.49800290913073E-6","19153","APOL5","false","APOL5"
"0.0","1.4797251894414307E-5","17548","OR7E24","false","OR7E24"
"0.0","9.992865763350886E-6","18261","GAS8-AS1","false","GAS8-AS1"
"0.0","1.2727861217763098E-6","19194","HOXA6","false","HOXA6"
"0.0","1.9034098422695051E-6","19072","OR4K3","false","OR4K3"
"0.0","1.110915936985246E-6","19244","TAS2R39","false","TAS2R39"
"0.0","1.1721544406846458E-6","19231","LOC283788","false","LOC283788"
"0.0","2.1682615193493146E-6","18991","ATP5L2","false","ATP5L2"
"0.0","8.648930656268969E-8","19578","HSD17B1P1","false","HSD17B1P1"
"0.0","8.598707974802224E-7","19307","PGA3","false","PGA3"
"0.0","5.823206120259202E-6","18592","RPEL1","false","RPEL1"
"0.0","4.7466889774753194E-5","14519","ACTRT2","false","ACTRT2"
"0.0","1.2300109796581907E-5","18034","IL17D","false","IL17D"
"0.0","2.1034889241508383E-5","16902","GCNT4","false","GCNT4"
"0.0","3.74797413350797E-8","19598","VNN3","false","VNN3"
"0.0","5.254444762328926E-7","19408","PRR25","false","PRR25"
"0.0","3.817395459331269E-7","19474","OR2A2","false","OR2A2"
"0.0","1.2193565603216615E-6","19218","TMEM178A","false","TMEM178A"
"0.0","1.7554889282660496E-9","19616","OR2T12","false","OR2T12"
"0.0","8.560277638522064E-6","18421","FAM92B","false","FAM92B"
"0.0","0.0042541926659791585","745","PAGE2B","true","PAGE2B"
"0.0","3.555145913575612E-5","15423","VEPH1","false","VEPH1"
"0.0","8.293636556760489E-6","18458","TMEM132E","false","TMEM132E"
"0.0","4.525756223434319E-7","19434","OR14J1","false","OR14J1"
"0.0","2.2962245536987988E-7","19517","CATSPER2","false","CATSPER2"
"0.0","1.9649824287713128E-7","19525","GOLGA6L6","false","GOLGA6L6"
"0.0","5.735691192692666E-8","19588","RTP1","false","RTP1"
"0.0","2.6018190792865077E-6","18923","OVOS2","false","OVOS2"
"0.0","9.054023152655159E-6","18371","OR1N1","false","OR1N1"
"0.0","1.0686605009269153E-5","18190","TMEM116","false","TMEM116"
"0.0","9.885470777009634E-5","11739","GPAT2","false","GPAT2"
"0.0","1.0170869414394674E-5","18242","LOC146880","false","LOC146880"
"0.0","1.7322633919953111E-6","19103","TAS2R38","false","TAS2R38"
"0.0","1.3278767557242134E-5","17944","ALG1L","false","ALG1L"
"0.0","1.591717936692155E-7","19549","SPDYE3","false","SPDYE3"
"0.0","1.1716212214171148E-5","18083","DUX4L8","false","DUX4L8"
"0.0","1.49800290913073E-6","19152","OR13A1","false","OR13A1"
"0.0","1.9866446389887086E-6","19027","OR11G2","false","OR11G2"
"0.0","2.5803152843689025E-7","19510","C8orf22","false","C8orf22"
"0.0","6.05696217874549E-7","19385","CPT1C","false","CPT1C"
"0.0","3.936821376989421E-5","15096","CLLU1OS","false","CLLU1OS"
"0.0","1.1664281110694205E-5","18086","HES3","false","HES3"
"0.0","8.00346466908289E-7","19325","IL19","false","IL19"
"0.0","1.946277842740944E-5","17082","FUNDC2P2","false","FUNDC2P2"
"0.0","2.4431488291723487E-6","18954","ZNF321P","false","ZNF321P"
"0.0","8.772658125155691E-7","19297","ADAM29","false","ADAM29"
"0.0","3.524620066388037E-6","18716","F8A2","false","F8A2"
"0.0","1.2424139641250233E-7","19560","ARL9","false","ARL9"
"0.0","1.101999643813249E-5","18162","CPXCR1","false","CPXCR1"
"0.0","8.916618961511349E-6","18391","OR52N4","false","OR52N4"
"0.0","8.892431829259134E-8","19575","ARSD","false","ARSD"
"0.0","6.051135903386775E-7","19386","PRY","false","PRY"
"0.0","7.806725244338562E-7","19336","UGT1A3","false","UGT1A3"
"0.0","9.02422084881672E-6","18381","OR5M8","false","OR5M8"
"0.0","1.8938344012310025E-6","19074","HCRT","false","HCRT"
"0.0","3.756070270083869E-5","15231","ARMS2","false","ARMS2"
"0.0","1.235590388667141E-5","18029","ASAH2","false","ASAH2"
"0.0","6.841486879844246E-7","19364","PCDHB9","false","PCDHB9"
"0.0","1.4851452983128713E-6","19154","UGT1A8","false","UGT1A8"
"0.0","4.0967564288115106E-4","5574","BTNL2","false","BTNL2"
"0.0","1.2532329881369265E-5","18008","PMS2P3","false","PMS2P3"
"0.0","1.6338317042660322E-6","19124","LRRC74A","false","LRRC74A"
"0.0","2.758599884776696E-5","16100","DBNDD1","false","DBNDD1"
"0.0","8.535483363537328E-7","19308","BEND6","false","BEND6"
"0.0","1.6679273188583386E-5","17346","C10orf53","false","C10orf53"
"0.0","6.778221465952838E-7","19366","ACTRT3","false","ACTRT3"
"0.0","9.148746697287712E-6","18356","NOBOX","false","NOBOX"
"0.0","5.489565195681417E-7","19398","OR2H2","false","OR2H2"
"0.0","9.078870752594508E-6","18368","ZNF737","false","ZNF737"
"0.0","6.454991101190913E-5","13443","ADAM7","false","ADAM7"
"0.0","1.2761581347646695E-6","19192","KIF25","false","KIF25"
"0.0","1.35334019118244E-6","19175","OR4X2","false","OR4X2"
"0.0","1.0967522225412816E-5","18165","CPXM2","false","CPXM2"
"0.0","1.1553093464420371E-5","18100","RFNG","false","RFNG"
"0.0","1.5905479684624455E-6","19135","PSAPL1","false","PSAPL1"
"0.0","6.249988164090794E-5","13571","TNFSF12-TNFSF13","false","TNFSF12-TNFSF13"
"0.0","2.241122592927187E-6","18977","BTBD17","false","BTBD17"
"0.0","1.1301205040266288E-5","18134","BPIFC","false","BPIFC"
"0.0","4.411148865427177E-7","19440","OR2T2","false","OR2T2"
"0.0","1.0452763423054701E-5","18208","OR5L1","false","OR5L1"
"0.0","2.580442422512684E-6","18926","FAM169B","false","FAM169B"
"0.0","2.1457346253339146E-6","18995","TPI1P2","false","TPI1P2"
"0.0","1.8926249343232122E-5","17138","GSX2","false","GSX2"
"0.0","5.475763718375716E-7","19399","OR2A25","false","OR2A25"
"0.0","3.9226338611394404E-5","15109","BLOC1S5-TXNDC5","false","BLOC1S5-TXNDC5"
"0.0","1.5292952697537124E-5","17505","OR1A1","false","OR1A1"
"0.0","9.280100013944334E-7","19283","LOC646938","false","LOC646938"
"0.0","9.728385635225166E-6","18298","CRISP1","false","CRISP1"
"0.0","4.1689081460164724E-8","19594","UGT2A1","false","UGT2A1"
"0.0","1.4981510036310869E-5","17528","STARD6","false","STARD6"
"0.0","2.3388038659496452E-5","16611","SKOR1","false","SKOR1"
"0.0","2.731405925308515E-6","18902","LINC00266-1","false","LINC00266-1"
"0.0","1.6580897465760967E-6","19118","IGKV1D-13","false","IGKV1D-13"
"0.0","1.0786033164623759E-5","18182","NLRP8","false","NLRP8"
"0.0","5.070237211485238E-7","19414","GPR160","false","GPR160"
"0.0","2.923806223987167E-5","15946","SLC5A10","false","SLC5A10"
"0.0","4.213061189271678E-5","14877","LEAP2","false","LEAP2"
"0.0","2.1238111554990795E-7","19522","OR51B5","false","OR51B5"
"0.0","9.90185860189479E-6","18277","OR5M11","false","OR5M11"
"0.0","1.216588471880885E-6","19219","PCDHGB6","false","PCDHGB6"
"0.0","1.4252091682493345E-5","17634","ZP2","false","ZP2"
"0.0","1.0627793699915086E-6","19251","MOGAT1","false","MOGAT1"
"0.0","9.114342725593481E-7","19290","PCDHB4","false","PCDHB4"
"0.0","1.4884095150164778E-7","19550","SULT6B1","false","SULT6B1"
"0.0","9.274232999540199E-6","18346","HOXC12","false","HOXC12"
"0.0","2.792724080993662E-5","16056","DLL3","false","DLL3"
"0.0","1.1997449535029576E-5","18060","BMPER","false","BMPER"
"0.0","1.2718260267191757E-4","10661","GPR88","false","GPR88"
"0.0","1.2859554354285222E-5","17980","PDILT","false","PDILT"
"0.0","1.5486759103504685E-5","17489","HOXA4","false","HOXA4"
"0.0","1.1338963491403782E-5","18127","PROK1","false","PROK1"
"0.0","3.4115077065142084E-5","15530","LHFP","false","LHFP"
"0.0","2.0590220883360304E-6","19011","PATE2","false","PATE2"
"0.0","2.654772437215928E-6","18915","OR1A2","false","OR1A2"
"0.0","9.090387021292968E-6","18361","TAS2R50","false","TAS2R50"
"0.0","4.469194561251127E-7","19437","SLC5A9","false","SLC5A9"
"0.0","1.061380007333275E-5","18195","OR4E2","false","OR4E2"
"0.0","1.5531408436045728E-5","17480","C7orf33","false","C7orf33"
"0.0","8.65158504522545E-5","12327","PLAC8L1","false","PLAC8L1"
"0.0","5.4737437455897544E-5","14027","RPS2P32","false","RPS2P32"
"0.0","3.138812880254676E-5","15763","PRR27","false","PRR27"
"0.0","8.819735559531929E-6","18400","OR52N5","false","OR52N5"
"0.0","1.0257285643769516E-5","18229","OR6C4","false","OR6C4"
"0.0","1.2919945660254367E-5","17971","FOXE3","false","FOXE3"
"0.0","3.922916420714833E-5","15108","SPINK14","false","SPINK14"
"0.0","1.2456630190210422E-6","19208","OR2T33","false","OR2T33"
"0.0","3.8462520396315774E-5","15170","RDH8","false","RDH8"
"0.0","1.1118773135932386E-4","11232","WFDC11","false","WFDC11"
"0.0","1.9438018081530292E-7","19527","FAM86B1","false","FAM86B1"
"0.0","1.1258504697716026E-5","18141","OR12D3","false","OR12D3"
"0.0","5.318283523449221E-5","14128","CHRNA10","false","CHRNA10"
"0.0","9.752829965332498E-6","18295","LRIT3","false","LRIT3"
"0.0","4.312133991053493E-5","14800","C1orf95","false","C1orf95"
"0.0","1.966768364076359E-6","19067","OR1E1","false","OR1E1"
"0.0","2.3184298273778378E-5","16623","SLC2A7","false","SLC2A7"
"0.0","2.2522660240298213E-5","16691","LIPK","false","LIPK"
"0.0","4.879603083021067E-5","14427","POTEG","false","POTEG"
"0.0","3.727582503306265E-5","15263","ZNF253","false","ZNF253"
"0.0","9.297805534062521E-6","18344","OSCAR","false","OSCAR"
"0.0","2.2917808555236924E-6","18968","DPPA5","false","DPPA5"
"0.0","8.275120952254258E-6","18460","TEX40","false","TEX40"
"0.0","7.992503236844033E-5","12640","FAM110D","false","FAM110D"
"0.0","7.863125691732109E-5","12696","C1orf210","false","C1orf210"
"0.0","4.013403660154049E-5","15032","GBX2","false","GBX2"
"0.0","3.0847583688910285E-6","18854","PLSCR5","false","PLSCR5"
"0.0","1.0593189412100992E-5","18200","C1orf177","false","C1orf177"
"0.0","4.253763729417926E-5","14843","COX7A1","false","COX7A1"
"0.0","7.280257746341918E-8","19580","C2orf66","false","C2orf66"
"0.0","6.841486879844246E-7","19363","PCDHB18","false","PCDHB18"
"0.0","1.0193383590195756E-5","18238","HS3ST6","false","HS3ST6"
"0.0","2.0375220556359753E-5","17009","SUN3","false","SUN3"
"0.0","0.003979547718254513","960","KLRB1","true","KLRB1"
"0.0","8.726329884781776E-5","12283","MFNG","false","MFNG"
"0.0","1.2516058483488114E-5","18009","NKAIN3","false","NKAIN3"
"0.0","2.3769850769608093E-6","18962","SLAMF9","false","SLAMF9"
"0.0","6.405020329265563E-5","13475","MAMDC4","false","MAMDC4"
"0.0","1.627336511358943E-5","17390","C2orf27A","false","C2orf27A"
"0.0","8.022893114084962E-5","12624","LYZL6","false","LYZL6"
"0.0","1.2957761675455736E-5","17965","GLT6D1","false","GLT6D1"
"0.0","3.91753062109204E-5","15119","SPAG11A","false","SPAG11A"
"0.0","4.530593521912608E-5","14654","DEFB116","false","DEFB116"
"0.0","3.635864383260371E-5","15342","OR10A4","false","OR10A4"
"0.0","1.5207460139259163E-6","19148","TRIM6-TRIM34","false","TRIM6-TRIM34"
"0.0","1.799178797286088E-4","9141","PI15","false","PI15"
"0.0","6.683661550943271E-5","13310","C3orf49","false","C3orf49"
"0.0","8.669153105120211E-7","19300","TEX30","false","TEX30"
"0.0","1.7687223726109706E-5","17234","ANKRD20A2","false","ANKRD20A2"
"0.0","1.149761477951479E-5","18108","DEFB114","false","DEFB114"
"0.0","7.72927965718068E-6","18501","LOC100128554","false","LOC100128554"
"0.0","2.6331671964420693E-5","16198","LINC01565","false","LINC01565"
"0.0","2.1345233419361964E-5","16865","MMP19","false","MMP19"
"0.0","3.296473934326737E-5","15623","MS4A10","false","MS4A10"
"0.0","1.2097432968536825E-5","18048","RARRES2","false","RARRES2"
"0.0","1.894690798609694E-5","17136","PRELID2","false","PRELID2"
"0.0","1.008301218474559E-4","11653","TMEM257","false","TMEM257"
"0.0","6.561224248830859E-5","13380","C15orf32","false","C15orf32"
"0.0","3.6587567720446406E-5","15316","DEFB107A","false","DEFB107A"
"0.0","7.180429724044141E-8","19581","TSPY8","false","TSPY8"
"0.0","2.6301671946721993E-5","16202","OR2T10","false","OR2T10"
"0.0","2.3792104922374163E-5","16577","C10orf91","false","C10orf91"
"0.0","1.7533667966511065E-5","17247","UMODL1","false","UMODL1"
"0.0","1.2318534714198564E-5","18032","TAS2R42","false","TAS2R42"
"0.0","2.476358685679114E-5","16423","RLN2","false","RLN2"
"0.0","7.71795633562832E-5","12776","PRAMEF9","false","PRAMEF9"
"0.0","1.1430319401855556E-5","18119","CDCP2","false","CDCP2"
"0.0","2.626152268426086E-6","18919","LGI2","false","LGI2"
"0.0","7.044473259493938E-5","13142","RETNLB","false","RETNLB"
"0.0","1.0664735317745954E-4","11412","OR1D4","false","OR1D4"
"0.0","1.0170869414394674E-5","18241","LOC613266","false","LOC613266"
"0.0","2.9779281733289754E-5","15898","CEACAM16","false","CEACAM16"
"0.0","2.648623890798196E-5","16190","OR8B8","false","OR8B8"
"0.0","1.7312933497573307E-7","19542","RSPH4A","false","RSPH4A"
"0.0","6.433840040089304E-5","13455","CELA2A","false","CELA2A"
"0.0","2.5403705033463947E-5","16313","NXNL2","false","NXNL2"
"0.0","3.225909180771202E-5","15680","PMCH","false","PMCH"
"0.0","3.3204370341619936E-5","15610","LINC00346","false","LINC00346"
"0.0","2.8123754450949104E-5","16043","ASIC5","false","ASIC5"
"0.0","6.552573450706137E-5","13385","NXPH1","false","NXPH1"
"0.0","1.624322532977133E-5","17394","ADAM18","false","ADAM18"
"0.0","1.673279795846565E-4","9434","C2CD4B","false","C2CD4B"
"0.0","2.472827328171937E-5","16426","OR13G1","false","OR13G1"
"0.0","1.1653139051263751E-4","11038","DEFB135","false","DEFB135"
"0.0","1.0887940744835754E-4","11330","ZHX1-C8orf76","false","ZHX1-C8orf76"
"0.0","2.126925640670989E-5","16884","GBX1","false","GBX1"
"0.0","8.843521521313106E-8","19576","FOLR2","false","FOLR2"
"0.0","1.7515746352205795E-5","17249","DEFB106A","false","DEFB106A"
"0.0","7.303109514701818E-5","12991","PABPN1L","false","PABPN1L"
"0.0","2.792688701947871E-5","16057","FAM150B","false","FAM150B"
"0.0","7.734597663204988E-5","12766","LRRC17","false","LRRC17"
"0.0","6.158146908808074E-5","13619","SCGB1C1","false","SCGB1C1"
"0.0","2.9638718683954372E-5","15910","C15orf53","false","C15orf53"
"0.0","3.2770491733110176E-5","15642","SCRT1","false","SCRT1"
"0.0","1.836129719143647E-6","19080","FABP6","false","FABP6"
"0.0","9.948221730070166E-5","11713","KIR2DS3","false","KIR2DS3"
"0.0","6.367483850828487E-5","13498","HS3ST4","false","HS3ST4"
"0.0","1.3402128075552484E-5","17935","TPPP2","false","TPPP2"
"0.0","3.999983470223379E-5","15044","TPM3P9","false","TPM3P9"
"0.0","2.957515307003537E-5","15916","CPQ","false","CPQ"
"0.0","6.759656242099856E-5","13274","SLC28A2","false","SLC28A2"
"0.0","8.87020102807028E-7","19295","POM121L1P","false","POM121L1P"
"0.0","4.2275887111951915E-5","14862","GPR34","false","GPR34"
"0.0","9.837482476753871E-6","18285","PTX4","false","PTX4"
"0.0","3.790855574095889E-6","18694","NPAP1","false","NPAP1"
"0.0","0.00471040235932988","539","PIP5K1P1","true","PIP5K1P1"
"0.0","2.9311604115326988E-5","15938","OR5C1","false","OR5C1"
"0.0","4.1888651088159884E-5","14904","OR52B2","false","OR52B2"
"0.0","1.2926542794821222E-6","19186","NUGGC","false","NUGGC"
"0.0","8.270185380983392E-5","12508","SPDYE7P","false","SPDYE7P"
"0.0","4.981178875228374E-5","14349","LAG3","false","LAG3"
"0.0","1.3431332402675698E-7","19557","RPL23AP64","false","RPL23AP64"
"0.0","3.3279017800343696E-5","15602","C1orf158","false","C1orf158"
"0.0","1.9954123222065004E-5","17052","AWAT2","false","AWAT2"
"0.0","4.459611550891402E-5","14700","C17orf78","false","C17orf78"
"0.0","1.977463836882905E-6","19032","OR52K2","false","OR52K2"
"0.0","2.964666696826312E-5","15908","IL20","false","IL20"
"0.0","5.901436351443599E-7","19389","STPG1","false","STPG1"
"0.0","3.178298014086596E-4","6616","CDHR4","false","CDHR4"
"0.0","3.990908519539028E-5","15051","TXNDC8","false","TXNDC8"
"0.0","6.670693258049229E-5","13323","SLC26A4","false","SLC26A4"
"0.0","5.291734379395708E-5","14143","DEFB125","false","DEFB125"
"0.0","8.48688151146333E-5","12409","TSPAN16","false","TSPAN16"
"0.0","2.0511995056144488E-4","8526","AGBL4","false","AGBL4"
"0.0","6.886748398450681E-5","13211","GAGE8","false","GAGE8"
"0.0","2.5582679225712255E-4","7526","CMKLR1","false","CMKLR1"
"0.0","3.2913826196491077E-6","18752","ARSH","false","ARSH"
"0.0","0.00406837566462239","884","OCLM","true","OCLM"
"0.0","2.1930006814018112E-5","16809","C1orf146","false","C1orf146"
"0.0","1.8698243412264122E-7","19533","OR56B4","false","OR56B4"
"0.0","4.3623393810244904E-5","14761","MEGF9","false","MEGF9"
"0.0","3.537756900661495E-5","15434","OR52I1","false","OR52I1"
"0.0","3.736066003619744E-5","15253","GPR150","false","GPR150"
"0.0","4.946970539721653E-5","14372","PRAMEF12","false","PRAMEF12"
"0.0","5.7315681042896566E-5","13865","OPTC","false","OPTC"
"0.0","3.0458404999276237E-5","15842","RTP3","false","RTP3"
"0.0","8.124096476034366E-5","12578","NTN5","false","NTN5"
"0.0","1.3152056155058304E-5","17957","PLA2G5","false","PLA2G5"
"0.0","1.5256472214975248E-4","9864","LCN6","false","LCN6"
"0.0","1.0393072104430413E-6","19257","OR4Q3","false","OR4Q3"
"0.0","2.465917112653963E-5","16436","RPS14P3","false","RPS14P3"
"0.0","0.0043170207689638895","713","CSTL1","true","CSTL1"
"0.0","2.2487039807597092E-5","16695","C9orf170","false","C9orf170"
"0.0","5.9481921591707674E-5","13726","ADAMTS13","false","ADAMTS13"
"0.0","1.8455853533891318E-4","9011","HCRTR2","false","HCRTR2"
