"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","1.537790955549642E-5","17444","AIRN","false","AIRN"
"0.0","3.036446225838115E-7","19502","OR51B2","false","OR51B2"
"0.0","1.9537272716010395E-5","17000","FECD3","false","FECD3"
"0.0","1.174126770049594E-6","19236","LCN1P1","false","LCN1P1"
"0.0","1.7515901722214663E-6","19109","MIR302A","false","MIR302A"
"0.0","9.429958665518862E-6","18327","ACTA2-AS1","false","ACTA2-AS1"
"0.0","1.7515901722214663E-6","19108","MIR378A","false","MIR378A"
"0.0","1.7565801350909937E-6","19073","LIPI","false","LIPI"
"0.0","1.286599289339957E-5","17942","USP17L18","false","USP17L18"
"0.0","1.8470751882441047E-5","17141","GPER1","false","GPER1"
"0.0","4.4021412571324243E-7","19450","SPATA31D3","false","SPATA31D3"
"0.0","4.3544362613109874E-7","19452","HMX2","false","HMX2"
"0.0","8.478061615233036E-7","19334","TMEM158","false","TMEM158"
"0.0","3.386519659163393E-5","15511","TAS2R20","false","TAS2R20"
"0.0","1.5474016271897232E-5","17437","ZNF682","false","ZNF682"
"0.0","1.2113542177109524E-6","19223","OPN5","false","OPN5"
"0.0","1.7617046897395133E-6","19069","MAS1L","false","MAS1L"
"0.0","5.519175570333923E-7","19414","RPSAP52","false","RPSAP52"
"0.0","1.5474016271897232E-5","17436","ZNF527","false","ZNF527"
"0.0","1.0057945688722497E-5","18238","SLC35E2B","false","SLC35E2B"
"0.0","2.462767059375284E-7","19515","S100A5","false","S100A5"
"0.0","3.7213789556777633E-7","19481","OR3A1","false","OR3A1"
"0.0","9.131103585355462E-6","18366","TMEM151A","false","TMEM151A"
"0.0","2.452580443608292E-8","19605","GPR65","false","GPR65"
"0.0","3.362859401391872E-5","15536","ADAMTS14","false","ADAMTS14"
"0.0","9.81852163669948E-6","18266","GPR83","false","GPR83"
"0.0","2.6450252594533996E-5","16103","COX7B2","false","COX7B2"
"0.0","1.9070114583450892E-6","19035","FAM181A","false","FAM181A"
"0.0","2.180202596509776E-5","16674","GLYATL1","false","GLYATL1"
"0.0","5.404539611202994E-5","14076","MRGPRX4","false","MRGPRX4"
"0.0","1.0591783377853637E-6","19268","EPHX3","false","EPHX3"
"0.0","9.807634872666221E-6","18268","SGPP2","false","SGPP2"
"0.0","1.5474016271897232E-5","17435","ZNF799","false","ZNF799"
"0.0","1.968242669648703E-5","16991","CALHM2","false","CALHM2"
"0.0","1.4492523297591205E-6","19174","PRSS27","false","PRSS27"
"0.0","4.902655207754601E-5","14405","TMEM204","false","TMEM204"
"0.0","5.473743913858082E-5","14030","ERVMER34-1","false","ERVMER34-1"
"0.0","2.903401728826727E-7","19506","FCGR1C","false","FCGR1C"
"0.0","3.4641714026858234E-7","19485","REG3G","false","REG3G"
"0.0","0.004012130879740579","905","FIBIN","true","FIBIN"
"0.0","4.548043135936378E-8","19599","RBMY1B","false","RBMY1B"
"0.0","9.001818198633746E-5","12189","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","3.3035142629057976E-5","15593","ST8SIA2","false","ST8SIA2"
"0.0","9.102387888238084E-5","12137","TRGV3","false","TRGV3"
"0.0","1.0381796593421517E-4","11607","PLD5","false","PLD5"
"0.0","0.007250881460425439","161","FFAR1","true","FFAR1"
"0.0","1.097499143000574E-5","18137","ST8SIA6","false","ST8SIA6"
"0.0","1.768431556416618E-5","17210","OR10G2","false","OR10G2"
"0.0","1.696743756571827E-5","17293","LOC100509457","false","LOC100509457"
"0.0","5.30086503770855E-7","19421","OR6A2","false","OR6A2"
"0.0","2.5777345301782004E-9","19613","PRIMA1","false","PRIMA1"
"0.0","6.399482252448534E-8","19589","OR4A15","false","OR4A15"
"0.0","1.4872162594849124E-5","17677","XKRY2","false","XKRY2"
"0.0","2.41245235094075E-7","19517","OR6N1","false","OR6N1"
"0.0","1.1175306684176385E-8","19606","NKX6-2","false","NKX6-2"
"0.0","8.001069548336224E-7","19344","OR51V1","false","OR51V1"
"0.0","6.907008052087532E-6","18563","DHRS4L1","false","DHRS4L1"
"0.0","4.431295264471689E-7","19448","PMS2P5","false","PMS2P5"
"0.0","9.11379675749089E-6","18370","PRM3","false","PRM3"
"0.0","1.106676341432712E-5","18131","BPIFB6","false","BPIFB6"
"0.0","8.383982145749934E-8","19578","POTEH","false","POTEH"
"0.0","1.0556566307722788E-6","19270","SCP2D1","false","SCP2D1"
"0.0","1.390905610835026E-6","19181","APOL5","false","APOL5"
"0.0","1.4718662668472598E-5","17693","OR7E24","false","OR7E24"
"0.0","9.687202422728635E-6","18292","GAS8-AS1","false","GAS8-AS1"
"0.0","1.111377320699123E-6","19252","HOXA6","false","HOXA6"
"0.0","1.4803238637521232E-6","19164","OR4K3","false","OR4K3"
"0.0","1.0390583970831114E-6","19279","TAS2R39","false","TAS2R39"
"0.0","1.152740129093182E-6","19240","LOC283788","false","LOC283788"
"0.0","1.9310609587859132E-6","19032","ATP5L2","false","ATP5L2"
"0.0","1.088194385586456E-7","19570","HSD17B1P1","false","HSD17B1P1"
"0.0","9.482420777888528E-7","19302","PGA3","false","PGA3"
"0.0","5.956380854467753E-6","18609","RPEL1","false","RPEL1"
"0.0","8.709082040076399E-5","12335","ACTRT2","false","ACTRT2"
"0.0","1.2265764718228457E-5","18001","IL17D","false","IL17D"
"0.0","2.144141084852438E-5","16723","GCNT4","false","GCNT4"
"0.0","5.483794210044964E-8","19592","VNN3","false","VNN3"
"0.0","5.075262161109893E-7","19426","PRR25","false","PRR25"
"0.0","5.154957381940942E-7","19423","OR2A2","false","OR2A2"
"0.0","1.3548705642416999E-6","19190","TMEM178A","false","TMEM178A"
"0.0","1.953187091218014E-9","19615","OR2T12","false","OR2T12"
"0.0","8.586967663929463E-6","18429","FAM92B","false","FAM92B"
"0.0","7.655810165356094E-6","18512","PAGE2B","false","PAGE2B"
"0.0","3.0314966651443482E-5","15812","VEPH1","false","VEPH1"
"0.0","1.74296640667771E-5","17233","TMEM132E","false","TMEM132E"
"0.0","3.820759849226583E-7","19478","OR14J1","false","OR14J1"
"0.0","2.2244082746608746E-7","19524","CATSPER2","false","CATSPER2"
"0.0","2.0666661754188588E-7","19530","GOLGA6L6","false","GOLGA6L6"
"0.0","1.0311506652505711E-7","19575","RTP1","false","RTP1"
"0.0","2.3712437774935404E-6","18951","OVOS2","false","OVOS2"
"0.0","9.140582192055826E-6","18365","OR1N1","false","OR1N1"
"0.0","4.859961964818338E-6","18649","TMEM116","false","TMEM116"
"0.0","1.5838130541035152E-4","9809","GPAT2","false","GPAT2"
"0.0","1.0158515163927205E-5","18226","LOC146880","false","LOC146880"
"0.0","1.7575979299285028E-6","19072","TAS2R38","false","TAS2R38"
"0.0","1.413791946029343E-5","17737","ALG1L","false","ALG1L"
"0.0","1.3028416870424736E-7","19559","SPDYE3","false","SPDYE3"
"0.0","1.170561098870234E-5","18065","DUX4L8","false","DUX4L8"
"0.0","1.390905610835026E-6","19180","OR13A1","false","OR13A1"
"0.0","1.2088543638444805E-5","18018","OR11G2","false","OR11G2"
"0.0","2.4758297467265447E-7","19514","C8orf22","false","C8orf22"
