"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","6.257067948338894E-5","18783","AIRN","false","AIRN"
"0.0","1.5663979098889737E-6","19546","OR51B2","false","OR51B2"
"0.0","2.0232963243318946E-4","16341","FECD3","false","FECD3"
"0.0","2.6798997015830985E-5","19232","LCN1P1","false","LCN1P1"
"0.0","9.78864078330891E-5","18166","MIR302A","false","MIR302A"
"0.0","8.97530389737857E-5","18285","ACTA2-AS1","false","ACTA2-AS1"
"0.0","9.78864078330891E-5","18165","MIR378A","false","MIR378A"
"0.0","3.766828860419737E-5","19090","LIPI","false","LIPI"
"0.0","1.509573394782833E-4","16975","USP17L18","false","USP17L18"
"0.0","1.4210159565686528E-4","17088","GPER1","false","GPER1"
"0.0","1.0450520185326485E-5","19463","SPATA31D3","false","SPATA31D3"
"0.0","3.4840091489985626E-6","19513","HMX2","false","HMX2"
"0.0","2.9236861022026343E-6","19522","TMEM158","false","TMEM158"
"0.0","8.306819304948731E-5","18372","TAS2R20","false","TAS2R20"
"0.0","1.4356995024663243E-4","17073","ZNF682","false","ZNF682"
"0.0","3.307592776799911E-5","19149","OPN5","false","OPN5"
"0.0","3.812890787712568E-5","19086","MAS1L","false","MAS1L"
"0.0","2.8624068679091503E-5","19210","RPSAP52","false","RPSAP52"
"0.0","1.4356995024663243E-4","17072","ZNF527","false","ZNF527"
"0.0","7.310191230636068E-6","19482","SLC35E2B","false","SLC35E2B"
"0.0","1.3043334636431221E-6","19557","S100A5","false","S100A5"
"0.0","4.539824463668392E-6","19504","OR3A1","false","OR3A1"
"0.0","0.0033675789630684505","9592","TMEM151A","false","TMEM151A"
"0.0","2.624103454194722E-7","19601","GPR65","false","GPR65"
"0.0","5.744476514684425E-5","18855","ADAMTS14","false","ADAMTS14"
"0.0","2.592257231365539E-5","19244","GPR83","false","GPR83"
"0.0","3.1441704523400306E-4","15240","COX7B2","false","COX7B2"
"0.0","3.212052861625378E-5","19163","FAM181A","false","FAM181A"
"0.0","2.2391566088424302E-4","16092","GLYATL1","false","GLYATL1"
"0.0","1.0783432049692063E-4","17808","MRGPRX4","false","MRGPRX4"
"0.0","1.5657026159422345E-5","19376","EPHX3","false","EPHX3"
"0.0","3.787615536660664E-5","19088","SGPP2","false","SGPP2"
"0.0","1.4356995024663243E-4","17071","ZNF799","false","ZNF799"
"0.0","8.78917573765643E-5","18314","CALHM2","false","CALHM2"
"0.0","1.9041015226690012E-5","19341","PRSS27","false","PRSS27"
"0.0","2.0271328049756732E-4","16337","TMEM204","false","TMEM204"
"0.0","2.3278695536738976E-4","16007","ERVMER34-1","false","ERVMER34-1"
"0.0","1.2323126201071243E-5","19426","FCGR1C","false","FCGR1C"
"0.0","7.2393257749187495E-6","19483","REG3G","false","REG3G"
"0.0","0.0048011120734899","7994","FIBIN","false","FIBIN"
"0.0","9.152162731072208E-7","19568","RBMY1B","false","RBMY1B"
"0.0","0.0041887017596346655","8795","ZNF252P-AS1","false","ZNF252P-AS1"
"0.0","1.7372790292844651E-4","16650","ST8SIA2","false","ST8SIA2"
"0.0","5.422796546883462E-4","13723","TRGV3","false","TRGV3"
"0.0","8.352674028529695E-4","12488","PLD5","false","PLD5"
"0.0","0.0169361193981706","2061","FFAR1","false","FFAR1"
"0.0","1.29291106615798E-5","19414","ST8SIA6","false","ST8SIA6"
"0.0","5.2633564159888875E-6","19495","OR10G2","false","OR10G2"
"0.0","3.528255524714326E-5","19120","LOC100509457","false","LOC100509457"
"0.0","1.9686017552025603E-5","19337","OR6A2","false","OR6A2"
"0.0","4.844401659417703E-8","19616","PRIMA1","false","PRIMA1"
"0.0","2.438989997292378E-7","19603","OR4A15","false","OR4A15"
"0.0","1.0910239610468373E-4","17779","XKRY2","false","XKRY2"
"0.0","6.396334106150424E-7","19582","OR6N1","false","OR6N1"
"0.0","1.4799116777806542E-7","19608","NKX6-2","false","NKX6-2"
"0.0","3.526290879086627E-5","19122","OR51V1","false","OR51V1"
"0.0","9.829390059215154E-5","18126","DHRS4L1","false","DHRS4L1"
"0.0","3.3471663372911647E-6","19515","PMS2P5","false","PMS2P5"
"0.0","1.154787657822642E-4","17681","PRM3","false","PRM3"
"0.0","8.577874670764381E-5","18334","BPIFB6","false","BPIFB6"
"0.0","5.574189715324054E-7","19587","POTEH","false","POTEH"
"0.0","3.6525121593286695E-5","19110","SCP2D1","false","SCP2D1"
"0.0","4.455142333872607E-5","19004","APOL5","false","APOL5"
"0.0","3.8614915690150786E-5","19078","OR7E24","false","OR7E24"
"0.0","5.1679311088465065E-5","18927","GAS8-AS1","false","GAS8-AS1"
"0.0","2.0296335487326447E-5","19328","HOXA6","false","HOXA6"
"0.0","5.662956291764291E-5","18869","OR4K3","false","OR4K3"
"0.0","4.073319197725783E-5","19057","TAS2R39","false","TAS2R39"
"0.0","3.006450432334759E-5","19191","LOC283788","false","LOC283788"
"0.0","6.644493933996328E-5","18736","ATP5L2","false","ATP5L2"
"0.0","6.410193260179969E-6","19487","HSD17B1P1","false","HSD17B1P1"
"0.0","3.228130595847186E-5","19161","PGA3","false","PGA3"
"0.0","6.0632242142575466E-5","18819","RPEL1","false","RPEL1"
"0.0","4.6982348141973927E-4","14121","ACTRT2","false","ACTRT2"
"0.0","5.6206528035241796E-5","18877","IL17D","false","IL17D"
"0.0","2.585667781018184E-5","19245","GCNT4","false","GCNT4"
"0.0","2.3095235755183594E-7","19605","VNN3","false","VNN3"
"0.0","2.4398317169740012E-5","19260","PRR25","false","PRR25"
"0.0","4.777441193168392E-6","19500","OR2A2","false","OR2A2"
"0.0","4.43072283948881E-5","19008","TMEM178A","false","TMEM178A"
"0.0","6.199900636993758E-8","19615","OR2T12","false","OR2T12"
"0.0","2.1682717293015522E-5","19309","FAM92B","false","FAM92B"
"0.0","8.963172889781892E-5","18288","PAGE2B","false","PAGE2B"
"0.0","1.951820802283353E-4","16419","VEPH1","false","VEPH1"
"0.0","9.073899086881847E-5","18259","TMEM132E","false","TMEM132E"
"0.0","2.60862817906586E-6","19531","OR14J1","false","OR14J1"
"0.0","8.471115261593893E-6","19476","CATSPER2","false","CATSPER2"
"0.0","2.2281864534039253E-5","19298","GOLGA6L6","false","GOLGA6L6"
"0.0","3.5846869064640374E-7","19595","RTP1","false","RTP1"
"0.0","8.90315536500145E-5","18295","OVOS2","false","OVOS2"
"0.0","2.2325011053763462E-5","19297","OR1N1","false","OR1N1"
"0.0","1.3645727484911285E-4","17139","TMEM116","false","TMEM116"
"0.0","0.004413577737247611","8489","GPAT2","false","GPAT2"
"0.0","3.2361749389094606E-5","19159","LOC146880","false","LOC146880"
"0.0","1.0833840660040748E-4","17793","TAS2R38","false","TAS2R38"
"0.0","5.264264416316081E-5","18918","ALG1L","false","ALG1L"
"0.0","1.3984778628907623E-6","19555","SPDYE3","false","SPDYE3"
"0.0","2.095516872361888E-5","19317","DUX4L8","false","DUX4L8"
"0.0","4.455142333872607E-5","19003","OR13A1","false","OR13A1"
"0.0","4.142338755285624E-5","19051","OR11G2","false","OR11G2"
"0.0","1.9825106480702928E-5","19336","C8orf22","false","C8orf22"
"0.0","2.426428186626744E-5","19264","CPT1C","false","CPT1C"
"0.0","1.2202737796600713E-4","17413","CLLU1OS","false","CLLU1OS"
"0.0","7.564934634221758E-5","18576","HES3","false","HES3"
