"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.0015918891869773377","6740","MAP2K4","false","MAP2K4"
"0.0","0.005406493290569569","2161","FLNC","false","FLNC"
"0.0","0.01610395173748364","128","PML","true","PML"
"0.0","0.006422852400834952","1571","APP","true","APP"
"0.0","0.0033234406845752645","4472","RBBP8","false","RBBP8"
"0.0","0.0013865271027875816","7137","ZDHHC17","false","ZDHHC17"
"0.0","0.012899264628982316","220","MAPK8","true","MAPK8"
"0.0","0.019635694409650115","94","AKT1","true","AKT1"
"0.0","0.015801724919885532","133","MAPK1","true","MAPK1"
"0.0","0.018682327605203917","97","MAPK14","true","MAPK14"
"0.0","0.00455570089781631","2851","MAP3K3","false","MAP3K3"
"0.0","0.0014746627695399275","6946","MAPK10","false","MAPK10"
"0.0","0.010416805752005836","421","ITCH","true","ITCH"
"0.0","0.0035226846073525084","4257","NBR1","false","NBR1"
"0.0","0.005149402383209682","2309","MAPK9","false","MAPK9"
"0.0","0.003668547544878883","4066","VASP","false","VASP"
"0.0","2.0113604793137359E-4","13384","TNFAIP8L1","false","TNFAIP8L1"
"0.0","0.014941718382249405","155","JUN","true","JUN"
"0.0","0.0014175461579547322","7065","MAP2K7","false","MAP2K7"
"0.0","0.0023577018795346797","5640","MAP3K1","false","MAP3K1"
"0.0","0.00924677767465456","578","MAP3K5","true","MAP3K5"
"0.0","0.005645898202188208","2023","MAP3K7","false","MAP3K7"
"0.0","0.006913216406227246","1328","FBP2","true","FBP2"
"0.0","0.0037495447225902576","3953","GEMIN5","false","GEMIN5"
"0.0","0.015424181500333133","141","STX17","true","STX17"
"0.0","0.005119977105853363","2324","FLNB","false","FLNB"
"0.0","0.001124906090475992","7896","MAP3K4","false","MAP3K4"
"0.0","0.0032339736680451875","4567","ALDOB","false","ALDOB"
"0.0","0.005960532139256648","1830","CYLC2","true","CYLC2"
"0.0","8.550245199499672E-5","15752","KTI12","false","KTI12"
"0.0","0.0028340245355649146","5078","SRSF9","false","SRSF9"
"0.0","0.0071997233892495205","1182","SIAH2","true","SIAH2"
"0.0","6.005464672342245E-4","9954","MYOZ1","false","MYOZ1"
"0.0","0.0032103856273115656","4598","SF3A3","false","SF3A3"
"0.0","0.0032140603071876017","4595","SAP30BP","false","SAP30BP"
"0.0","0.0027432918422850465","5185","PSMD13","false","PSMD13"
"0.0","0.004478641483338049","2948","PSMD12","false","PSMD12"
"0.0","0.007253452326347553","1154","PSMD3","true","PSMD3"
"0.0","0.005088077637271007","2351","ANKRD28","false","ANKRD28"
"0.0","0.0024812713095331055","5503","NUP133","false","NUP133"
"0.0","0.01649036435551034","121","IKBKB","true","IKBKB"
"0.0","0.00774966146936785","975","RPS6KA2","true","RPS6KA2"
"0.0","0.004203508665973687","3306","ANK3","false","ANK3"
"0.0","0.0019715101412807494","6140","ARFGEF2","false","ARFGEF2"
"0.0","0.003954646542078477","3645","NUP88","false","NUP88"
"0.0","7.370731701090119E-5","16093","SGCD","false","SGCD"
"0.0","0.002102824391716751","5975","SGCG","false","SGCG"
"0.0","0.0027515500641883115","5177","TRIM54","false","TRIM54"
"0.0","0.004327828996750266","3132","AP3S1","false","AP3S1"
"0.0","0.004420855799897745","3021","TXNL1","false","TXNL1"
"0.0","0.0016413393984974051","6649","SYNPO2","false","SYNPO2"
"0.0","5.236417832093707E-4","10338","DOCK6","false","DOCK6"
"0.0","0.001415938839246824","7070","HIST2H2BF","false","HIST2H2BF"
"0.0","1.5253354170404596E-4","14176","XIRP1","false","XIRP1"
"0.0","4.438557957761747E-4","10869","MYPN","false","MYPN"
"0.0","0.007925597387656715","907","ACTN2","true","ACTN2"
"0.0","0.005603653535117485","2045","TTN","false","TTN"
"0.0","0.005741450897690102","1961","NEB","false","NEB"
"0.0","8.474473780252298E-4","8868","ACTN3","false","ACTN3"
