"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","2.691327204831668E-4","7554","MAP2K4","false","MAP2K4"
"0.0","5.89124511690553E-4","4343","FLNC","false","FLNC"
"0.0","0.0010679464211845711","2990","PML","false","PML"
"0.0","0.004609288959638132","571","APP","true","APP"
"0.0","4.458104789016822E-4","5326","RBBP8","false","RBBP8"
"0.0","5.010131800940156E-4","4920","ZDHHC17","false","ZDHHC17"
"0.0","7.220276557657351E-4","3753","MAPK8","false","MAPK8"
"0.0","0.0012783866468110657","2809","AKT1","false","AKT1"
"0.0","0.006432631593254627","284","MAPK1","true","MAPK1"
"0.0","0.003225015095735822","2069","MAPK14","false","MAPK14"
"0.0","4.102078873277886E-4","5650","MAP3K3","false","MAP3K3"
"0.0","2.936380572087834E-4","7131","MAPK10","false","MAPK10"
"0.0","0.003931009323015058","1177","ITCH","true","ITCH"
"0.0","6.952432944854698E-4","3865","NBR1","false","NBR1"
"0.0","5.234209458100349E-4","4745","MAPK9","false","MAPK9"
"0.0","0.005541230638474028","405","VASP","true","VASP"
"0.0","9.504945898369292E-5","12107","TNFAIP8L1","false","TNFAIP8L1"
"0.0","9.514639007205455E-4","3175","JUN","false","JUN"
"0.0","4.4364781382622904E-4","5343","MAP2K7","false","MAP2K7"
"0.0","0.003725445614626203","1426","MAP3K1","true","MAP3K1"
"0.0","6.022101120244832E-4","4291","MAP3K5","false","MAP3K5"
"0.0","8.788858309402174E-4","3325","MAP3K7","false","MAP3K7"
"0.0","8.724954728377284E-5","12441","FBP2","false","FBP2"
"0.0","7.525925482593291E-4","3660","GEMIN5","false","GEMIN5"
"0.0","5.85502931548642E-4","4367","STX17","false","STX17"
"0.0","0.0010619032312914113","3000","FLNB","false","FLNB"
"0.0","3.5009490291518274E-4","6321","MAP3K4","false","MAP3K4"
"0.0","1.1195672657089432E-4","11430","ALDOB","false","ALDOB"
"0.0","1.24228639412872E-4","11007","CYLC2","false","CYLC2"
"0.0","6.165122970116244E-5","13724","KTI12","false","KTI12"
"0.0","7.096819202170544E-4","3799","SRSF9","false","SRSF9"
"0.0","0.0033458327886581834","1915","SIAH2","true","SIAH2"
"0.0","3.044098238169894E-4","6953","MYOZ1","false","MYOZ1"
"0.0","8.807964329234314E-4","3317","SF3A3","false","SF3A3"
"0.0","4.4174939828277743E-4","5358","SAP30BP","false","SAP30BP"
"0.0","6.897922794334535E-4","3880","PSMD13","false","PSMD13"
"0.0","7.750396505085212E-4","3592","PSMD12","false","PSMD12"
"0.0","8.87554159001312E-4","3301","PSMD3","false","PSMD3"
"0.0","0.0049781892708179575","488","ANKRD28","true","ANKRD28"
"0.0","6.796993107319743E-4","3928","NUP133","false","NUP133"
"0.0","0.0032895451283541043","1974","IKBKB","false","IKBKB"
"0.0","0.003599925644070565","1582","RPS6KA2","true","RPS6KA2"
"0.0","0.003805833509738246","1332","ANK3","true","ANK3"
"0.0","7.311356232454764E-4","3727","ARFGEF2","false","ARFGEF2"
"0.0","5.059387594902435E-4","4878","NUP88","false","NUP88"
"0.0","2.3262296291902483E-5","16696","SGCD","false","SGCD"
"0.0","7.647816461537303E-5","12948","SGCG","false","SGCG"
"0.0","0.009074567239026832","112","TRIM54","true","TRIM54"
"0.0","6.051717003491585E-4","4274","AP3S1","false","AP3S1"
"0.0","0.0025563982145136097","2597","TXNL1","false","TXNL1"
"0.0","2.0439810402880042E-4","8845","SYNPO2","false","SYNPO2"
"0.0","0.004442003465288478","657","DOCK6","true","DOCK6"
"0.0","3.963446178836865E-4","5785","HIST2H2BF","false","HIST2H2BF"
"0.0","6.930224543737527E-5","13282","XIRP1","false","XIRP1"
"0.0","2.4087468313084323E-4","8100","MYPN","false","MYPN"
"0.0","5.512875836353081E-4","4579","ACTN2","false","ACTN2"
"0.0","7.096023986510582E-4","3800","TTN","false","TTN"
"0.0","3.1971603013900625E-4","6729","NEB","false","NEB"
"0.0","4.0276235677455703E-4","5718","ACTN3","false","ACTN3"
"0.0","9.332089294762673E-4","3210","TRIP6","false","TRIP6"
"0.0","5.043902765472567E-4","4898","NEBL","false","NEBL"
"0.0","1.3421376476290285E-4","10676","ANKRD23","false","ANKRD23"
"0.0","0.007756166108600345","157","HOMER1","true","HOMER1"
"0.0","5.839483128093157E-4","4375","HOMER3","false","HOMER3"
"0.0","0.003239584156190966","2053","MTA2","false","MTA2"
"0.0","1.1657420784374262E-4","11270","ANKRD1","false","ANKRD1"
"0.0","7.117548807790957E-4","3796","SSFA2","false","SSFA2"
"0.0","1.624042550220783E-4","9853","HOMER2","false","HOMER2"
"0.0","0.0010039387050977183","3089","QARS","false","QARS"
"0.0","0.00772821303192994","159","DLG1","true","DLG1"
"0.0","0.00283063060250338","2450","GNB2L1","false","GNB2L1"
"0.0","2.9508790586260506E-4","7110","CD27","false","CD27"
"0.0","0.003761466736859629","1385","PPP1R9B","true","PPP1R9B"
"0.0","0.003160601766049651","2130","SNAPIN","false","SNAPIN"
"0.0","0.0023408018401545553","2680","TOLLIP","false","TOLLIP"
"0.0","2.2370429627223567E-4","8462","GOLGA7","false","GOLGA7"
"0.0","2.974745975090566E-4","7055","ZNF446","false","ZNF446"
"0.0","5.057980695571832E-4","4879","ZC2HC1C","false","ZC2HC1C"
"0.0","9.166411794385294E-4","3237","CNNM3","false","CNNM3"
"0.0","0.0036078332527292923","1570","WDYHV1","true","WDYHV1"
"0.0","0.0030000414561300757","2303","SSSCA1","false","SSSCA1"
"0.0","0.005542904936800957","403","PSMA1","true","PSMA1"
"0.0","2.78350595006684E-4","7404","FAM50B","false","FAM50B"
"0.0","0.004096377949629936","963","ACTN1","true","ACTN1"
"0.0","3.5734763767301546E-4","6231","PDLIM1","false","PDLIM1"
"0.0","0.0038850087255410206","1229","TPM1","true","TPM1"
"0.0","0.0035690478192137547","1627","TNNI1","true","TNNI1"
"0.0","7.553934768963676E-5","12998","MYOZ2","false","MYOZ2"
"0.0","0.003254324913305959","2024","ACTN4","false","ACTN4"
"0.0","5.733692514884026E-4","4444","SP100","false","SP100"
"0.0","0.007155092266658975","206","PPP1CB","true","PPP1CB"
"0.0","0.001928949513395846","2766","SNAI1","false","SNAI1"
"0.0","1.7863100111155535E-4","9433","HTR1B","false","HTR1B"
"0.0","0.0026164559814943955","2571","HIST2H2BE","false","HIST2H2BE"
"0.0","8.972182053697986E-4","3278","RPL35","false","RPL35"
"0.0","0.00443006040613844","668","SPA17","true","SPA17"
"0.0","1.1878316332463423E-4","11191","RPP14","false","RPP14"
"0.0","0.004271197583885055","791","CRADD","true","CRADD"
"0.0","0.004377279340746213","706","KCNA5","true","KCNA5"
"0.0","2.697177931035455E-4","7543","GRIN2B","false","GRIN2B"
"0.0","3.7293176335947764E-4","6042","MRPL10","false","MRPL10"
"0.0","6.071097139984235E-4","4264","SRP9","false","SRP9"
"0.0","2.387540081977178E-4","8131","GATA3","false","GATA3"
"0.0","7.715003712231498E-5","12911","ADAM12","false","ADAM12"
"0.0","5.5994584389965696E-6","18661","TNN","false","TNN"
"0.0","0.006589567629441957","257","TPM2","true","TPM2"
"0.0","4.669996253649984E-4","5151","MOS","false","MOS"
"0.0","1.493110534673445E-4","10214","ANGPTL7","false","ANGPTL7"
