"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","3.5726296988271587E-4","7647","MAP2K4","false","MAP2K4"
"0.0","8.654143377721825E-4","4541","FLNC","false","FLNC"
"0.0","0.0013979022792087817","3788","PML","false","PML"
"0.0","0.004330569181884214","1069","APP","true","APP"
"0.0","5.793576750159632E-4","5714","RBBP8","false","RBBP8"
"0.0","6.785045427267545E-4","5198","ZDHHC17","false","ZDHHC17"
"0.0","9.303045595599192E-4","4388","MAPK8","false","MAPK8"
"0.0","0.0016878645882946817","3517","AKT1","false","AKT1"
"0.0","0.008362382704584241","158","MAPK1","true","MAPK1"
"0.0","0.0034352596051654117","2223","MAPK14","false","MAPK14"
"0.0","5.829202194512054E-4","5685","MAP3K3","false","MAP3K3"
"0.0","4.4517263824418594E-4","6669","MAPK10","false","MAPK10"
"0.0","0.004648057727329949","830","ITCH","true","ITCH"
"0.0","8.88959470484828E-4","4484","NBR1","false","NBR1"
"0.0","6.856272783606844E-4","5172","MAPK9","false","MAPK9"
"0.0","0.004681662557904099","805","VASP","true","VASP"
"0.0","9.910348205041597E-5","12871","TNFAIP8L1","false","TNFAIP8L1"
"0.0","0.0012012470258627634","4025","JUN","false","JUN"
"0.0","5.531086534421647E-4","5858","MAP2K7","false","MAP2K7"
"0.0","0.003900426484339984","1554","MAP3K1","true","MAP3K1"
"0.0","8.822580729603229E-4","4500","MAP3K5","false","MAP3K5"
"0.0","0.0011300446905992201","4092","MAP3K7","false","MAP3K7"
"0.0","1.359163764801717E-4","11658","FBP2","false","FBP2"
"0.0","0.0026734301409317056","2992","GEMIN5","false","GEMIN5"
"0.0","8.745159435270477E-4","4524","STX17","false","STX17"
"0.0","0.0021384071692164583","3309","FLNB","false","FLNB"
"0.0","4.4356297634833426E-4","6680","MAP3K4","false","MAP3K4"
"0.0","1.3061480447053718E-4","11840","ALDOB","false","ALDOB"
"0.0","1.4509406395602374E-4","11400","CYLC2","false","CYLC2"
"0.0","9.140415139953444E-5","13168","KTI12","false","KTI12"
"0.0","0.0018187947904638143","3431","SRSF9","false","SRSF9"
"0.0","0.007336499278627322","244","SIAH2","true","SIAH2"
"0.0","3.995466709270591E-4","7126","MYOZ1","false","MYOZ1"
"0.0","0.0032138891996132198","2521","SF3A3","false","SF3A3"
"0.0","0.002620528894764789","3033","SAP30BP","false","SAP30BP"
"0.0","0.001070071062599074","4168","PSMD13","false","PSMD13"
"0.0","0.0034691534371613514","2161","PSMD12","false","PSMD12"
"0.0","0.0019315330808036461","3366","PSMD3","false","PSMD3"
"0.0","0.002632908989478822","3024","ANKRD28","false","ANKRD28"
"0.0","0.002700999461076528","2969","NUP133","false","NUP133"
"0.0","0.0034817590948538635","2139","IKBKB","false","IKBKB"
"0.0","0.0037640229382602942","1724","RPS6KA2","true","RPS6KA2"
"0.0","0.00102994536066583","4212","ANK3","false","ANK3"
"0.0","8.316503329657566E-4","4637","ARFGEF2","false","ARFGEF2"
"0.0","7.542826583304871E-4","4893","NUP88","false","NUP88"
"0.0","4.170386983094329E-5","15645","SGCD","false","SGCD"
"0.0","1.0522094243619434E-4","12640","SGCG","false","SGCG"
"0.0","0.009275198639364409","118","TRIM54","true","TRIM54"
"0.0","6.951609306256736E-4","5125","AP3S1","false","AP3S1"
"0.0","0.002874092310673372","2839","TXNL1","false","TXNL1"
"0.0","2.6186342798026216E-4","8967","SYNPO2","false","SYNPO2"
"0.0","0.004522774787002996","911","DOCK6","true","DOCK6"
"0.0","0.004310436684812542","1087","HIST2H2BF","true","HIST2H2BF"
"0.0","8.185932495572932E-5","13570","XIRP1","false","XIRP1"
"0.0","2.989579673779076E-4","8405","MYPN","false","MYPN"
"0.0","0.0015714526196071305","3613","ACTN2","false","ACTN2"
"0.0","0.0034320149205557845","2226","TTN","false","TTN"
"0.0","4.3615792310632045E-4","6735","NEB","false","NEB"
"0.0","0.001437698015915904","3739","ACTN3","false","ACTN3"
"0.0","0.001225947235544062","4002","TRIP6","false","TRIP6"
"0.0","6.335304993559734E-4","5405","NEBL","false","NEBL"
"0.0","1.621898322236641E-4","10924","ANKRD23","false","ANKRD23"
"0.0","0.004327977427646712","1073","HOMER1","true","HOMER1"
"0.0","6.24205295371576E-4","5459","HOMER3","false","HOMER3"
"0.0","0.0035766083773059055","1993","MTA2","false","MTA2"
"0.0","1.4958232986748808E-4","11258","ANKRD1","false","ANKRD1"
"0.0","0.004308019380451004","1088","SSFA2","true","SSFA2"
"0.0","1.9377993253807905E-4","10188","HOMER2","false","HOMER2"
"0.0","0.003131021074216152","2621","QARS","false","QARS"
"0.0","0.007865321537105646","185","DLG1","true","DLG1"
"0.0","0.005305206638927542","634","GNB2L1","true","GNB2L1"
"0.0","4.437461707356152E-4","6678","CD27","false","CD27"
"0.0","0.0010500660079164575","4186","PPP1R9B","false","PPP1R9B"
"0.0","0.00330690342671854","2417","SNAPIN","false","SNAPIN"
"0.0","0.002467514195943473","3145","TOLLIP","false","TOLLIP"
"0.0","2.5395168772640077E-4","9114","GOLGA7","false","GOLGA7"
"0.0","3.56967571793285E-4","7650","ZNF446","false","ZNF446"
"0.0","6.622444878500253E-4","5271","ZC2HC1C","false","ZC2HC1C"
"0.0","0.001203948275140703","4022","CNNM3","false","CNNM3"
"0.0","0.003738469057510541","1773","WDYHV1","true","WDYHV1"
"0.0","0.0032134665077519897","2523","SSSCA1","false","SSSCA1"
"0.0","0.007319528501267357","247","PSMA1","true","PSMA1"
"0.0","4.034368780998505E-4","7075","FAM50B","false","FAM50B"
"0.0","0.005148413714104511","662","ACTN1","true","ACTN1"
"0.0","5.200265772323878E-4","6083","PDLIM1","false","PDLIM1"
"0.0","0.004846919232021558","722","TPM1","true","TPM1"
"0.0","0.00362767596453351","1909","TNNI1","true","TNNI1"
"0.0","1.130748756627672E-4","12394","MYOZ2","false","MYOZ2"
"0.0","0.004359434092277474","1050","ACTN4","true","ACTN4"
"0.0","7.640033642035013E-4","4853","SP100","false","SP100"
"0.0","0.009433545752623484","114","PPP1CB","true","PPP1CB"
"0.0","0.002592798346810231","3050","SNAI1","false","SNAI1"
"0.0","3.0308993771688644E-4","8357","HTR1B","false","HTR1B"
"0.0","9.216032808245355E-4","4406","HIST2H2BE","false","HIST2H2BE"
"0.0","0.0013581139662599813","3824","RPL35","false","RPL35"
"0.0","0.004435771432654012","983","SPA17","true","SPA17"
"0.0","2.0036470818634244E-4","10071","RPP14","false","RPP14"
"0.0","0.0042898480005924946","1108","CRADD","true","CRADD"
"0.0","3.746094102136443E-4","7445","KCNA5","false","KCNA5"
"0.0","3.431066258630553E-4","7829","GRIN2B","false","GRIN2B"
"0.0","5.227052256856241E-4","6060","MRPL10","false","MRPL10"
"0.0","0.0028373233376948314","2867","SRP9","false","SRP9"
"0.0","3.249497839429588E-4","8060","GATA3","false","GATA3"
"0.0","9.775874705975527E-5","12923","ADAM12","false","ADAM12"
"0.0","2.9766002853010196E-5","16741","TNN","false","TNN"
"0.0","0.007518066167774999","223","TPM2","true","TPM2"
"0.0","5.904272606765967E-4","5629","MOS","false","MOS"
"0.0","2.0644105682233663E-4","9968","ANGPTL7","false","ANGPTL7"
"0.0","1.8399168236934462E-4","10400","CRABP2","false","CRABP2"
"0.0","0.0037750339643501034","1709","BRMS1L","true","BRMS1L"
"0.0","4.4175608065241293E-4","6701","HIST1H4I","false","HIST1H4I"
"0.0","1.7763385732036255E-4","10550","TCTEX1D2","false","TCTEX1D2"
"0.0","7.489519800673235E-4","4925","NCAPH2","false","NCAPH2"
"0.0","5.645408231074203E-4","5794","C11orf57","false","C11orf57"
"0.0","8.479084739741238E-5","13452","RGS9","false","RGS9"
"0.0","9.48211434970569E-5","13025","GSTT1","false","GSTT1"
"0.0","0.0024892226123619144","3124","KATNAL2","false","KATNAL2"
"0.0","1.6845045390444135E-4","10771","MICALL2","false","MICALL2"
"0.0","1.883322129853191E-4","10303","PDLIM3","false","PDLIM3"
"0.0","2.6835341945759874E-4","8886","FAM154A","false","FAM154A"
"0.0","4.530796385029033E-4","6599","RTP5","false","RTP5"
